"cid","site","burnt","N","juv","mat","scale","heterogen"
26,"SouthTrail",0,59,59,0,"Scale_2",3880.65673828125
26,"SouthTrail",0,59,59,0,"Scale_3",5435.1513671875
26,"SouthTrail",0,59,59,0,"Scale_4",11874.58984375
26,"SouthTrail",0,59,59,0,"Scale_5",6693.6240234375
26,"SouthTrail",0,59,59,0,"Scale_6",3271.51123046875
26,"SouthTrail",0,59,59,0,"Scale_7",1476.93664550781
26,"SouthTrail",0,59,59,0,"Scale_8",591.295532226562
26,"SouthTrail",0,59,59,0,"Scale_9",284.231475830078
311,"SouthTrail",1,104,93,11,"Scale_1",100.432693481445
311,"SouthTrail",1,104,93,11,"Scale_2",437.944396972656
311,"SouthTrail",1,104,93,11,"Scale_3",843.206848144531
311,"SouthTrail",1,104,93,11,"Scale_4",2525.26611328125
311,"SouthTrail",1,104,93,11,"Scale_5",2303.76708984375
311,"SouthTrail",1,104,93,11,"Scale_6",1176.73474121094
311,"SouthTrail",1,104,93,11,"Scale_7",457.087158203125
311,"SouthTrail",1,104,93,11,"Scale_8",150.781661987305
311,"SouthTrail",1,104,93,11,"Scale_9",61.2216148376465
524,"SouthTrail",1,25,24,1,"Scale_1",331.383880615234
524,"SouthTrail",1,25,24,1,"Scale_2",731.060241699219
524,"SouthTrail",1,25,24,1,"Scale_3",2986.732421875
524,"SouthTrail",1,25,24,1,"Scale_4",3157.04272460938
524,"SouthTrail",1,25,24,1,"Scale_5",2841.5029296875
524,"SouthTrail",1,25,24,1,"Scale_6",1190.73608398438
524,"SouthTrail",1,25,24,1,"Scale_7",464.625061035156
524,"SouthTrail",1,25,24,1,"Scale_8",158.627212524414
524,"SouthTrail",1,25,24,1,"Scale_9",63.5278396606445
182,"SouthTrail",1,43,43,0,"Scale_1",2244.84399414062
182,"SouthTrail",1,43,43,0,"Scale_2",3730.99487304688
182,"SouthTrail",1,43,43,0,"Scale_3",7698.14404296875
182,"SouthTrail",1,43,43,0,"Scale_4",10922.7080078125
182,"SouthTrail",1,43,43,0,"Scale_5",6248.49267578125
182,"SouthTrail",1,43,43,0,"Scale_6",3096.00244140625
182,"SouthTrail",1,43,43,0,"Scale_7",1274.03100585938
182,"SouthTrail",1,43,43,0,"Scale_8",538.686401367188
182,"SouthTrail",1,43,43,0,"Scale_9",267.192657470703
616,"SouthTrail",1,18,18,0,"Scale_1",97.9392166137695
616,"SouthTrail",1,18,18,0,"Scale_2",1371.98083496094
616,"SouthTrail",1,18,18,0,"Scale_3",2879.08129882812
616,"SouthTrail",1,18,18,0,"Scale_4",2279.572265625
616,"SouthTrail",1,18,18,0,"Scale_5",2084.41650390625
616,"SouthTrail",1,18,18,0,"Scale_6",746.448120117188
616,"SouthTrail",1,18,18,0,"Scale_7",283.276153564453
616,"SouthTrail",1,18,18,0,"Scale_8",100.629463195801
616,"SouthTrail",1,18,18,0,"Scale_9",41.5891609191895
327,"SouthTrail",1,67,66,1,"Scale_1",151.272277832031
327,"SouthTrail",1,67,66,1,"Scale_2",622.383056640625
327,"SouthTrail",1,67,66,1,"Scale_3",888.130310058594
327,"SouthTrail",1,67,66,1,"Scale_4",3809.27172851562
327,"SouthTrail",1,67,66,1,"Scale_5",2879.96411132812
327,"SouthTrail",1,67,66,1,"Scale_6",1400.82727050781
327,"SouthTrail",1,67,66,1,"Scale_7",540.745788574219
327,"SouthTrail",1,67,66,1,"Scale_8",185.08869934082
327,"SouthTrail",1,67,66,1,"Scale_9",67.196159362793
289,"SouthTrail",1,43,43,0,"Scale_1",200.564636230469
289,"SouthTrail",1,43,43,0,"Scale_2",596.810424804688
289,"SouthTrail",1,43,43,0,"Scale_3",2790.24462890625
289,"SouthTrail",1,43,43,0,"Scale_4",3446.55200195312
289,"SouthTrail",1,43,43,0,"Scale_5",3154.86840820312
289,"SouthTrail",1,43,43,0,"Scale_6",1589.3388671875
289,"SouthTrail",1,43,43,0,"Scale_7",566.206665039062
289,"SouthTrail",1,43,43,0,"Scale_8",186.479156494141
289,"SouthTrail",1,43,43,0,"Scale_9",72.0447845458984
250,"SouthTrail",1,70,70,0,"Scale_1",51.9926071166992
250,"SouthTrail",1,70,70,0,"Scale_2",420.061065673828
250,"SouthTrail",1,70,70,0,"Scale_3",864.849365234375
250,"SouthTrail",1,70,70,0,"Scale_4",2663.99658203125
250,"SouthTrail",1,70,70,0,"Scale_5",2808.6630859375
250,"SouthTrail",1,70,70,0,"Scale_6",1481.50244140625
250,"SouthTrail",1,70,70,0,"Scale_7",566.094299316406
250,"SouthTrail",1,70,70,0,"Scale_8",185.648666381836
250,"SouthTrail",1,70,70,0,"Scale_9",64.2539215087891
4,"SouthTrail",0,39,39,0,"Scale_1",2820.22827148438
4,"SouthTrail",0,39,39,0,"Scale_2",3219.43676757812
4,"SouthTrail",0,39,39,0,"Scale_3",4623.001953125
4,"SouthTrail",0,39,39,0,"Scale_4",10492.0029296875
4,"SouthTrail",0,39,39,0,"Scale_5",6077.3388671875
4,"SouthTrail",0,39,39,0,"Scale_6",2603.20190429688
4,"SouthTrail",0,39,39,0,"Scale_7",1113.08410644531
4,"SouthTrail",0,39,39,0,"Scale_8",404.813201904297
4,"SouthTrail",0,39,39,0,"Scale_9",196.179885864258
