"site","cid","burnt","N","juv","mat","scale","heterogen"
"DuncanSaddle",2345,1,NA,NA,NA,"Scale_1",17.0412216186523
"DuncanSaddle",2345,1,NA,NA,NA,"Scale_2",15.2205200195312
"DuncanSaddle",2345,1,NA,NA,NA,"Scale_3",37.9827346801758
"DuncanSaddle",2345,1,NA,NA,NA,"Scale_4",38.5806045532227
"DuncanSaddle",2345,1,NA,NA,NA,"Scale_5",28.6680660247803
"DuncanSaddle",2345,1,NA,NA,NA,"Scale_6",14.6454591751099
"DuncanSaddle",2345,1,NA,NA,NA,"Scale_7",6.29143667221069
"DuncanSaddle",2345,1,NA,NA,NA,"Scale_8",2.19931316375732
"DuncanSaddle",2345,1,NA,NA,NA,"Scale_9",0.713005065917969
"DuncanSaddle",2543,1,NA,NA,NA,"Scale_1",40.982536315918
"DuncanSaddle",2543,1,NA,NA,NA,"Scale_2",164.515548706055
"DuncanSaddle",2543,1,NA,NA,NA,"Scale_3",305.066436767578
"DuncanSaddle",2543,1,NA,NA,NA,"Scale_4",128.63688659668
"DuncanSaddle",2543,1,NA,NA,NA,"Scale_5",129.658905029297
"DuncanSaddle",2543,1,NA,NA,NA,"Scale_6",52.4201202392578
"DuncanSaddle",2543,1,NA,NA,NA,"Scale_7",23.8362293243408
"DuncanSaddle",2543,1,NA,NA,NA,"Scale_8",8.24699211120605
"DuncanSaddle",2543,1,NA,NA,NA,"Scale_9",3.14336466789246
"DuncanSaddle",413,1,NA,NA,NA,"Scale_1",54.1584510803223
"DuncanSaddle",413,1,NA,NA,NA,"Scale_2",164.679580688477
"DuncanSaddle",413,1,NA,NA,NA,"Scale_3",342.902252197266
"DuncanSaddle",413,1,NA,NA,NA,"Scale_4",369.170471191406
"DuncanSaddle",413,1,NA,NA,NA,"Scale_5",347.272064208984
"DuncanSaddle",413,1,NA,NA,NA,"Scale_6",178.605514526367
"DuncanSaddle",413,1,NA,NA,NA,"Scale_7",73.0659561157227
"DuncanSaddle",413,1,NA,NA,NA,"Scale_8",23.4280567169189
"DuncanSaddle",413,1,NA,NA,NA,"Scale_9",6.75670909881592
"DuncanSaddle",1059,1,NA,NA,NA,"Scale_1",16.4262218475342
"DuncanSaddle",1059,1,NA,NA,NA,"Scale_2",54.4127197265625
"DuncanSaddle",1059,1,NA,NA,NA,"Scale_3",216.673065185547
"DuncanSaddle",1059,1,NA,NA,NA,"Scale_4",324.59033203125
"DuncanSaddle",1059,1,NA,NA,NA,"Scale_5",280.981353759766
"DuncanSaddle",1059,1,NA,NA,NA,"Scale_6",134.171096801758
"DuncanSaddle",1059,1,NA,NA,NA,"Scale_7",51.8097648620605
"DuncanSaddle",1059,1,NA,NA,NA,"Scale_8",15.9416589736938
"DuncanSaddle",1059,1,NA,NA,NA,"Scale_9",4.6008734703064
"DuncanSaddle",793,1,NA,NA,NA,"Scale_1",1.72986853122711
"DuncanSaddle",793,1,NA,NA,NA,"Scale_2",6.39334535598755
"DuncanSaddle",793,1,NA,NA,NA,"Scale_3",26.2068042755127
"DuncanSaddle",793,1,NA,NA,NA,"Scale_4",67.1530685424805
"DuncanSaddle",793,1,NA,NA,NA,"Scale_5",56.5628128051758
"DuncanSaddle",793,1,NA,NA,NA,"Scale_6",37.9839210510254
"DuncanSaddle",793,1,NA,NA,NA,"Scale_7",16.2225036621094
"DuncanSaddle",793,1,NA,NA,NA,"Scale_8",5.45716238021851
"DuncanSaddle",793,1,NA,NA,NA,"Scale_9",1.67251825332642
"DuncanSaddle",580,1,NA,NA,NA,"Scale_1",14.4948959350586
"DuncanSaddle",580,1,NA,NA,NA,"Scale_2",61.965892791748
"DuncanSaddle",580,1,NA,NA,NA,"Scale_3",122.037651062012
"DuncanSaddle",580,1,NA,NA,NA,"Scale_4",291.439483642578
"DuncanSaddle",580,1,NA,NA,NA,"Scale_5",260.447662353516
"DuncanSaddle",580,1,NA,NA,NA,"Scale_6",138.814727783203
"DuncanSaddle",580,1,NA,NA,NA,"Scale_7",54.3302612304688
"DuncanSaddle",580,1,NA,NA,NA,"Scale_8",17.1202774047852
"DuncanSaddle",580,1,NA,NA,NA,"Scale_9",4.8856258392334
"DuncanSaddle",2227,1,NA,NA,NA,"Scale_1",9.8660945892334
"DuncanSaddle",2227,1,NA,NA,NA,"Scale_2",12.9078073501587
"DuncanSaddle",2227,1,NA,NA,NA,"Scale_3",23.1034317016602
"DuncanSaddle",2227,1,NA,NA,NA,"Scale_4",36.695873260498
"DuncanSaddle",2227,1,NA,NA,NA,"Scale_5",28.027759552002
"DuncanSaddle",2227,1,NA,NA,NA,"Scale_6",16.7710018157959
"DuncanSaddle",2227,1,NA,NA,NA,"Scale_7",7.3113260269165
"DuncanSaddle",2227,1,NA,NA,NA,"Scale_8",2.54796171188354
"DuncanSaddle",2227,1,NA,NA,NA,"Scale_9",0.791340589523315
"DuncanSaddle",2768,1,NA,NA,NA,"Scale_1",5.99599361419678
"DuncanSaddle",2768,1,NA,NA,NA,"Scale_2",17.6480236053467
"DuncanSaddle",2768,1,NA,NA,NA,"Scale_3",50.988597869873
"DuncanSaddle",2768,1,NA,NA,NA,"Scale_4",72.8008117675781
"DuncanSaddle",2768,1,NA,NA,NA,"Scale_5",56.5199584960938
"DuncanSaddle",2768,1,NA,NA,NA,"Scale_6",29.5828323364258
"DuncanSaddle",2768,1,NA,NA,NA,"Scale_7",13.9584178924561
"DuncanSaddle",2768,1,NA,NA,NA,"Scale_8",4.84471464157104
"DuncanSaddle",2768,1,NA,NA,NA,"Scale_9",1.51900434494019
"DuncanSaddle",735,1,NA,NA,NA,"Scale_1",22.0398941040039
"DuncanSaddle",735,1,NA,NA,NA,"Scale_2",218.994964599609
"DuncanSaddle",735,1,NA,NA,NA,"Scale_3",252.144577026367
"DuncanSaddle",735,1,NA,NA,NA,"Scale_4",244.431381225586
"DuncanSaddle",735,1,NA,NA,NA,"Scale_5",199.265853881836
"DuncanSaddle",735,1,NA,NA,NA,"Scale_6",98.802360534668
"DuncanSaddle",735,1,NA,NA,NA,"Scale_7",41.1239814758301
"DuncanSaddle",735,1,NA,NA,NA,"Scale_8",11.8037805557251
"DuncanSaddle",735,1,NA,NA,NA,"Scale_9",3.51068782806396
"DuncanSaddle",1108,1,NA,NA,NA,"Scale_1",2.99914789199829
"DuncanSaddle",1108,1,NA,NA,NA,"Scale_2",12.3566427230835
"DuncanSaddle",1108,1,NA,NA,NA,"Scale_3",30.5068817138672
"DuncanSaddle",1108,1,NA,NA,NA,"Scale_4",63.2281799316406
"DuncanSaddle",1108,1,NA,NA,NA,"Scale_5",65.4908752441406
"DuncanSaddle",1108,1,NA,NA,NA,"Scale_6",38.2984008789062
"DuncanSaddle",1108,1,NA,NA,NA,"Scale_7",14.9697179794312
"DuncanSaddle",1108,1,NA,NA,NA,"Scale_8",4.77671432495117
"DuncanSaddle",1108,1,NA,NA,NA,"Scale_9",1.41174936294556
"DuncanSaddle",692,0,NA,NA,NA,"Scale_1",700.434326171875
"DuncanSaddle",692,0,NA,NA,NA,"Scale_2",1368.72521972656
"DuncanSaddle",692,0,NA,NA,NA,"Scale_3",1919.01025390625
"DuncanSaddle",692,0,NA,NA,NA,"Scale_4",1893.66857910156
"DuncanSaddle",692,0,NA,NA,NA,"Scale_5",1408.97204589844
"DuncanSaddle",692,0,NA,NA,NA,"Scale_6",752.849914550781
"DuncanSaddle",692,0,NA,NA,NA,"Scale_7",303.721557617188
"DuncanSaddle",692,0,NA,NA,NA,"Scale_8",98.5486221313477
"DuncanSaddle",692,0,NA,NA,NA,"Scale_9",32.2974281311035
"DuncanSaddle",2619,1,NA,NA,NA,"Scale_1",18.2936305999756
"DuncanSaddle",2619,1,NA,NA,NA,"Scale_2",21.3824005126953
"DuncanSaddle",2619,1,NA,NA,NA,"Scale_3",57.5473899841309
"DuncanSaddle",2619,1,NA,NA,NA,"Scale_4",107.305717468262
"DuncanSaddle",2619,1,NA,NA,NA,"Scale_5",55.5743713378906
"DuncanSaddle",2619,1,NA,NA,NA,"Scale_6",28.227518081665
"DuncanSaddle",2619,1,NA,NA,NA,"Scale_7",12.581111907959
"DuncanSaddle",2619,1,NA,NA,NA,"Scale_8",4.08017253875732
"DuncanSaddle",2619,1,NA,NA,NA,"Scale_9",1.30781745910645
"DuncanSaddle",1661,0,NA,NA,NA,"Scale_1",671.296936035156
"DuncanSaddle",1661,0,NA,NA,NA,"Scale_2",1455.62451171875
"DuncanSaddle",1661,0,NA,NA,NA,"Scale_3",2992.80737304688
"DuncanSaddle",1661,0,NA,NA,NA,"Scale_4",3120.97802734375
"DuncanSaddle",1661,0,NA,NA,NA,"Scale_5",1653.7490234375
"DuncanSaddle",1661,0,NA,NA,NA,"Scale_6",778.268310546875
"DuncanSaddle",1661,0,NA,NA,NA,"Scale_7",313.925506591797
"DuncanSaddle",1661,0,NA,NA,NA,"Scale_8",116.777114868164
"DuncanSaddle",1661,0,NA,NA,NA,"Scale_9",40.325267791748
"DuncanSaddle",2134,1,NA,NA,NA,"Scale_1",68.4341278076172
"DuncanSaddle",2134,1,NA,NA,NA,"Scale_2",19.8402404785156
"DuncanSaddle",2134,1,NA,NA,NA,"Scale_3",50.6749610900879
"DuncanSaddle",2134,1,NA,NA,NA,"Scale_4",46.0206871032715
"DuncanSaddle",2134,1,NA,NA,NA,"Scale_5",41.1325187683105
"DuncanSaddle",2134,1,NA,NA,NA,"Scale_6",22.1757926940918
"DuncanSaddle",2134,1,NA,NA,NA,"Scale_7",9.20065212249756
"DuncanSaddle",2134,1,NA,NA,NA,"Scale_8",3.10957312583923
"DuncanSaddle",2134,1,NA,NA,NA,"Scale_9",0.956400156021118
"DuncanSaddle",2383,1,NA,NA,NA,"Scale_1",987.659057617188
"DuncanSaddle",2383,1,NA,NA,NA,"Scale_2",1091.93908691406
"DuncanSaddle",2383,1,NA,NA,NA,"Scale_3",3824.32250976562
"DuncanSaddle",2383,1,NA,NA,NA,"Scale_4",3304.43408203125
"DuncanSaddle",2383,1,NA,NA,NA,"Scale_5",1742.36584472656
"DuncanSaddle",2383,1,NA,NA,NA,"Scale_6",859.206298828125
"DuncanSaddle",2383,1,NA,NA,NA,"Scale_7",384.930633544922
"DuncanSaddle",2383,1,NA,NA,NA,"Scale_8",150.208450317383
"DuncanSaddle",2383,1,NA,NA,NA,"Scale_9",52.728630065918
"DuncanSaddle",945,1,NA,NA,NA,"Scale_1",6.60814571380615
"DuncanSaddle",945,1,NA,NA,NA,"Scale_2",35.2165489196777
"DuncanSaddle",945,1,NA,NA,NA,"Scale_3",89.7969589233398
"DuncanSaddle",945,1,NA,NA,NA,"Scale_4",167.777633666992
"DuncanSaddle",945,1,NA,NA,NA,"Scale_5",149.801574707031
"DuncanSaddle",945,1,NA,NA,NA,"Scale_6",74.7512893676758
"DuncanSaddle",945,1,NA,NA,NA,"Scale_7",29.1452484130859
"DuncanSaddle",945,1,NA,NA,NA,"Scale_8",9.02569484710693
"DuncanSaddle",945,1,NA,NA,NA,"Scale_9",2.58958745002747
"DuncanSaddle",1207,1,NA,NA,NA,"Scale_1",14.8790397644043
"DuncanSaddle",1207,1,NA,NA,NA,"Scale_2",7.86009550094604
"DuncanSaddle",1207,1,NA,NA,NA,"Scale_3",10.713963508606
"DuncanSaddle",1207,1,NA,NA,NA,"Scale_4",14.4084281921387
"DuncanSaddle",1207,1,NA,NA,NA,"Scale_5",13.4903144836426
"DuncanSaddle",1207,1,NA,NA,NA,"Scale_6",9.27101707458496
"DuncanSaddle",1207,1,NA,NA,NA,"Scale_7",4.62139463424683
"DuncanSaddle",1207,1,NA,NA,NA,"Scale_8",1.74713814258575
"DuncanSaddle",1207,1,NA,NA,NA,"Scale_9",0.596417427062988
"DuncanSaddle",2611,1,NA,NA,NA,"Scale_1",11.9149541854858
"DuncanSaddle",2611,1,NA,NA,NA,"Scale_2",34.2533302307129
"DuncanSaddle",2611,1,NA,NA,NA,"Scale_3",69.7623748779297
"DuncanSaddle",2611,1,NA,NA,NA,"Scale_4",116.578018188477
"DuncanSaddle",2611,1,NA,NA,NA,"Scale_5",79.8112258911133
"DuncanSaddle",2611,1,NA,NA,NA,"Scale_6",43.6612968444824
"DuncanSaddle",2611,1,NA,NA,NA,"Scale_7",17.0233936309814
"DuncanSaddle",2611,1,NA,NA,NA,"Scale_8",5.58546924591064
"DuncanSaddle",2611,1,NA,NA,NA,"Scale_9",1.66006052494049
"DuncanSaddle",1180,0,NA,NA,NA,"Scale_1",376.585113525391
"DuncanSaddle",1180,0,NA,NA,NA,"Scale_2",1818.45190429688
"DuncanSaddle",1180,0,NA,NA,NA,"Scale_3",2381.34741210938
"DuncanSaddle",1180,0,NA,NA,NA,"Scale_4",2151.75732421875
"DuncanSaddle",1180,0,NA,NA,NA,"Scale_5",1116.42687988281
"DuncanSaddle",1180,0,NA,NA,NA,"Scale_6",523.436340332031
"DuncanSaddle",1180,0,NA,NA,NA,"Scale_7",231.948364257812
"DuncanSaddle",1180,0,NA,NA,NA,"Scale_8",88.3035278320312
"DuncanSaddle",1180,0,NA,NA,NA,"Scale_9",31.0432376861572
"DuncanSaddle",2982,1,NA,NA,NA,"Scale_1",2.97526168823242
"DuncanSaddle",2982,1,NA,NA,NA,"Scale_2",14.2739067077637
"DuncanSaddle",2982,1,NA,NA,NA,"Scale_3",51.5513000488281
"DuncanSaddle",2982,1,NA,NA,NA,"Scale_4",103.12084197998
"DuncanSaddle",2982,1,NA,NA,NA,"Scale_5",59.1492195129395
"DuncanSaddle",2982,1,NA,NA,NA,"Scale_6",33.6855163574219
"DuncanSaddle",2982,1,NA,NA,NA,"Scale_7",13.2319860458374
"DuncanSaddle",2982,1,NA,NA,NA,"Scale_8",4.50769233703613
"DuncanSaddle",2982,1,NA,NA,NA,"Scale_9",1.42293226718903
"DuncanSaddle",2337,1,NA,NA,NA,"Scale_1",10.4479808807373
"DuncanSaddle",2337,1,NA,NA,NA,"Scale_2",20.2542972564697
"DuncanSaddle",2337,1,NA,NA,NA,"Scale_3",59.9715309143066
"DuncanSaddle",2337,1,NA,NA,NA,"Scale_4",75.7031784057617
"DuncanSaddle",2337,1,NA,NA,NA,"Scale_5",52.4134101867676
"DuncanSaddle",2337,1,NA,NA,NA,"Scale_6",26.3657894134521
"DuncanSaddle",2337,1,NA,NA,NA,"Scale_7",10.2450695037842
"DuncanSaddle",2337,1,NA,NA,NA,"Scale_8",3.35715079307556
"DuncanSaddle",2337,1,NA,NA,NA,"Scale_9",1.01854240894318
"DuncanSaddle",1744,1,NA,NA,NA,"Scale_1",13.8436574935913
"DuncanSaddle",1744,1,NA,NA,NA,"Scale_2",19.529260635376
"DuncanSaddle",1744,1,NA,NA,NA,"Scale_3",40.9581756591797
"DuncanSaddle",1744,1,NA,NA,NA,"Scale_4",78.2803039550781
"DuncanSaddle",1744,1,NA,NA,NA,"Scale_5",56.9823532104492
"DuncanSaddle",1744,1,NA,NA,NA,"Scale_6",33.9582023620605
"DuncanSaddle",1744,1,NA,NA,NA,"Scale_7",13.8388967514038
"DuncanSaddle",1744,1,NA,NA,NA,"Scale_8",4.5498948097229
"DuncanSaddle",1744,1,NA,NA,NA,"Scale_9",1.32173204421997
"DuncanSaddle",886,1,NA,NA,NA,"Scale_1",2.74374604225159
"DuncanSaddle",886,1,NA,NA,NA,"Scale_2",16.0125923156738
"DuncanSaddle",886,1,NA,NA,NA,"Scale_3",40.3169593811035
"DuncanSaddle",886,1,NA,NA,NA,"Scale_4",72.2090377807617
"DuncanSaddle",886,1,NA,NA,NA,"Scale_5",80.4001922607422
"DuncanSaddle",886,1,NA,NA,NA,"Scale_6",44.2616386413574
"DuncanSaddle",886,1,NA,NA,NA,"Scale_7",17.7678642272949
"DuncanSaddle",886,1,NA,NA,NA,"Scale_8",6.7494535446167
"DuncanSaddle",886,1,NA,NA,NA,"Scale_9",2.19989228248596
"DuncanSaddle",2570,1,NA,NA,NA,"Scale_1",105.536514282227
"DuncanSaddle",2570,1,NA,NA,NA,"Scale_2",96.9501953125
"DuncanSaddle",2570,1,NA,NA,NA,"Scale_3",140.831253051758
"DuncanSaddle",2570,1,NA,NA,NA,"Scale_4",268.231994628906
"DuncanSaddle",2570,1,NA,NA,NA,"Scale_5",96.7476501464844
"DuncanSaddle",2570,1,NA,NA,NA,"Scale_6",42.2075653076172
"DuncanSaddle",2570,1,NA,NA,NA,"Scale_7",18.9812602996826
"DuncanSaddle",2570,1,NA,NA,NA,"Scale_8",7.31644868850708
"DuncanSaddle",2570,1,NA,NA,NA,"Scale_9",2.31400275230408
"DuncanSaddle",2403,1,NA,NA,NA,"Scale_1",54.0469703674316
"DuncanSaddle",2403,1,NA,NA,NA,"Scale_2",32.8791084289551
"DuncanSaddle",2403,1,NA,NA,NA,"Scale_3",37.3515739440918
"DuncanSaddle",2403,1,NA,NA,NA,"Scale_4",52.447925567627
"DuncanSaddle",2403,1,NA,NA,NA,"Scale_5",36.6642608642578
"DuncanSaddle",2403,1,NA,NA,NA,"Scale_6",18.1308460235596
"DuncanSaddle",2403,1,NA,NA,NA,"Scale_7",7.47192430496216
"DuncanSaddle",2403,1,NA,NA,NA,"Scale_8",2.58738541603088
"DuncanSaddle",2403,1,NA,NA,NA,"Scale_9",0.820310056209564
"DuncanSaddle",1447,0,NA,NA,NA,"Scale_1",606.375122070312
"DuncanSaddle",1447,0,NA,NA,NA,"Scale_2",1810.123046875
"DuncanSaddle",1447,0,NA,NA,NA,"Scale_3",4739.5380859375
"DuncanSaddle",1447,0,NA,NA,NA,"Scale_4",3432.0869140625
"DuncanSaddle",1447,0,NA,NA,NA,"Scale_5",1926.07263183594
"DuncanSaddle",1447,0,NA,NA,NA,"Scale_6",898.420471191406
"DuncanSaddle",1447,0,NA,NA,NA,"Scale_7",400.179504394531
"DuncanSaddle",1447,0,NA,NA,NA,"Scale_8",163.634796142578
"DuncanSaddle",1447,0,NA,NA,NA,"Scale_9",58.1381340026855
"DuncanSaddle",2670,1,NA,NA,NA,"Scale_1",123.882415771484
"DuncanSaddle",2670,1,NA,NA,NA,"Scale_2",34.1354331970215
"DuncanSaddle",2670,1,NA,NA,NA,"Scale_3",45.158634185791
"DuncanSaddle",2670,1,NA,NA,NA,"Scale_4",71.0622711181641
"DuncanSaddle",2670,1,NA,NA,NA,"Scale_5",62.1124267578125
"DuncanSaddle",2670,1,NA,NA,NA,"Scale_6",32.8945121765137
"DuncanSaddle",2670,1,NA,NA,NA,"Scale_7",12.9072618484497
"DuncanSaddle",2670,1,NA,NA,NA,"Scale_8",4.20128631591797
"DuncanSaddle",2670,1,NA,NA,NA,"Scale_9",1.24395513534546
"DuncanSaddle",1484,1,NA,NA,NA,"Scale_1",1.35430884361267
"DuncanSaddle",1484,1,NA,NA,NA,"Scale_2",15.6687364578247
"DuncanSaddle",1484,1,NA,NA,NA,"Scale_3",12.4649715423584
"DuncanSaddle",1484,1,NA,NA,NA,"Scale_4",17.1804103851318
"DuncanSaddle",1484,1,NA,NA,NA,"Scale_5",15.7302408218384
"DuncanSaddle",1484,1,NA,NA,NA,"Scale_6",10.1275882720947
"DuncanSaddle",1484,1,NA,NA,NA,"Scale_7",4.82415723800659
"DuncanSaddle",1484,1,NA,NA,NA,"Scale_8",1.76759171485901
"DuncanSaddle",1484,1,NA,NA,NA,"Scale_9",0.561600625514984
"DuncanSaddle",629,1,NA,NA,NA,"Scale_1",4.59782075881958
"DuncanSaddle",629,1,NA,NA,NA,"Scale_2",11.9498529434204
"DuncanSaddle",629,1,NA,NA,NA,"Scale_3",55.6187324523926
"DuncanSaddle",629,1,NA,NA,NA,"Scale_4",112.443717956543
"DuncanSaddle",629,1,NA,NA,NA,"Scale_5",104.575614929199
"DuncanSaddle",629,1,NA,NA,NA,"Scale_6",64.4153518676758
"DuncanSaddle",629,1,NA,NA,NA,"Scale_7",25.7608432769775
"DuncanSaddle",629,1,NA,NA,NA,"Scale_8",8.24137210845947
"DuncanSaddle",629,1,NA,NA,NA,"Scale_9",2.37819647789001
"DuncanSaddle",1474,1,NA,NA,NA,"Scale_1",14.5380535125732
"DuncanSaddle",1474,1,NA,NA,NA,"Scale_2",7.67647981643677
"DuncanSaddle",1474,1,NA,NA,NA,"Scale_3",17.3793334960938
"DuncanSaddle",1474,1,NA,NA,NA,"Scale_4",27.2405605316162
"DuncanSaddle",1474,1,NA,NA,NA,"Scale_5",25.9816932678223
"DuncanSaddle",1474,1,NA,NA,NA,"Scale_6",16.2841796875
"DuncanSaddle",1474,1,NA,NA,NA,"Scale_7",7.87957096099854
"DuncanSaddle",1474,1,NA,NA,NA,"Scale_8",2.81001091003418
"DuncanSaddle",1474,1,NA,NA,NA,"Scale_9",0.864931344985962
"DuncanSaddle",2407,0,NA,NA,NA,"Scale_1",974.708312988281
"DuncanSaddle",2407,0,NA,NA,NA,"Scale_2",3428.560546875
"DuncanSaddle",2407,0,NA,NA,NA,"Scale_3",2976.611328125
"DuncanSaddle",2407,0,NA,NA,NA,"Scale_4",3107.05029296875
"DuncanSaddle",2407,0,NA,NA,NA,"Scale_5",1934.53161621094
"DuncanSaddle",2407,0,NA,NA,NA,"Scale_6",810.827087402344
"DuncanSaddle",2407,0,NA,NA,NA,"Scale_7",373.730377197266
"DuncanSaddle",2407,0,NA,NA,NA,"Scale_8",138.521926879883
"DuncanSaddle",2407,0,NA,NA,NA,"Scale_9",50.3418807983398
"DuncanSaddle",2123,1,NA,NA,NA,"Scale_1",426.963500976562
"DuncanSaddle",2123,1,NA,NA,NA,"Scale_2",2196.47509765625
"DuncanSaddle",2123,1,NA,NA,NA,"Scale_3",2818.31030273438
"DuncanSaddle",2123,1,NA,NA,NA,"Scale_4",3364.21337890625
"DuncanSaddle",2123,1,NA,NA,NA,"Scale_5",1737.57983398438
"DuncanSaddle",2123,1,NA,NA,NA,"Scale_6",722.904113769531
"DuncanSaddle",2123,1,NA,NA,NA,"Scale_7",320.899017333984
"DuncanSaddle",2123,1,NA,NA,NA,"Scale_8",128.735961914062
"DuncanSaddle",2123,1,NA,NA,NA,"Scale_9",46.4970893859863
"DuncanSaddle",1496,1,NA,NA,NA,"Scale_1",118.511161804199
"DuncanSaddle",1496,1,NA,NA,NA,"Scale_2",73.1542053222656
"DuncanSaddle",1496,1,NA,NA,NA,"Scale_3",241.69206237793
"DuncanSaddle",1496,1,NA,NA,NA,"Scale_4",336.058441162109
"DuncanSaddle",1496,1,NA,NA,NA,"Scale_5",168.519653320312
"DuncanSaddle",1496,1,NA,NA,NA,"Scale_6",70.2002792358398
"DuncanSaddle",1496,1,NA,NA,NA,"Scale_7",26.6850643157959
"DuncanSaddle",1496,1,NA,NA,NA,"Scale_8",8.45996856689453
"DuncanSaddle",1496,1,NA,NA,NA,"Scale_9",2.52616310119629
"DuncanSaddle",2729,1,NA,NA,NA,"Scale_1",226.322219848633
"DuncanSaddle",2729,1,NA,NA,NA,"Scale_2",521.886169433594
"DuncanSaddle",2729,1,NA,NA,NA,"Scale_3",902.690612792969
"DuncanSaddle",2729,1,NA,NA,NA,"Scale_4",1237.60046386719
"DuncanSaddle",2729,1,NA,NA,NA,"Scale_5",504.685546875
"DuncanSaddle",2729,1,NA,NA,NA,"Scale_6",256.646881103516
"DuncanSaddle",2729,1,NA,NA,NA,"Scale_7",102.190696716309
"DuncanSaddle",2729,1,NA,NA,NA,"Scale_8",43.5832252502441
"DuncanSaddle",2729,1,NA,NA,NA,"Scale_9",14.0887012481689
"DuncanSaddle",1214,1,NA,NA,NA,"Scale_1",3.24345350265503
"DuncanSaddle",1214,1,NA,NA,NA,"Scale_2",9.69840431213379
"DuncanSaddle",1214,1,NA,NA,NA,"Scale_3",14.3274917602539
"DuncanSaddle",1214,1,NA,NA,NA,"Scale_4",21.1968860626221
"DuncanSaddle",1214,1,NA,NA,NA,"Scale_5",22.604585647583
"DuncanSaddle",1214,1,NA,NA,NA,"Scale_6",14.8739290237427
"DuncanSaddle",1214,1,NA,NA,NA,"Scale_7",6.75193500518799
"DuncanSaddle",1214,1,NA,NA,NA,"Scale_8",2.32205891609192
"DuncanSaddle",1214,1,NA,NA,NA,"Scale_9",0.716349124908447
"DuncanSaddle",1802,1,NA,NA,NA,"Scale_1",33.4571342468262
"DuncanSaddle",1802,1,NA,NA,NA,"Scale_2",37.0336723327637
"DuncanSaddle",1802,1,NA,NA,NA,"Scale_3",60.6719589233398
"DuncanSaddle",1802,1,NA,NA,NA,"Scale_4",95.3202743530273
"DuncanSaddle",1802,1,NA,NA,NA,"Scale_5",67.8302764892578
"DuncanSaddle",1802,1,NA,NA,NA,"Scale_6",35.9270401000977
"DuncanSaddle",1802,1,NA,NA,NA,"Scale_7",15.4249382019043
"DuncanSaddle",1802,1,NA,NA,NA,"Scale_8",5.25227499008179
"DuncanSaddle",1802,1,NA,NA,NA,"Scale_9",1.5407247543335
"DuncanSaddle",470,1,NA,NA,NA,"Scale_1",7.28509616851807
"DuncanSaddle",470,1,NA,NA,NA,"Scale_2",59.1463775634766
"DuncanSaddle",470,1,NA,NA,NA,"Scale_3",237.689147949219
"DuncanSaddle",470,1,NA,NA,NA,"Scale_4",350.2041015625
"DuncanSaddle",470,1,NA,NA,NA,"Scale_5",312.657653808594
"DuncanSaddle",470,1,NA,NA,NA,"Scale_6",166.955978393555
"DuncanSaddle",470,1,NA,NA,NA,"Scale_7",67.7989044189453
"DuncanSaddle",470,1,NA,NA,NA,"Scale_8",21.7605800628662
"DuncanSaddle",470,1,NA,NA,NA,"Scale_9",6.26142120361328
"DuncanSaddle",956,1,NA,NA,NA,"Scale_1",8.88183498382568
"DuncanSaddle",956,1,NA,NA,NA,"Scale_2",45.0330772399902
"DuncanSaddle",956,1,NA,NA,NA,"Scale_3",180.039886474609
"DuncanSaddle",956,1,NA,NA,NA,"Scale_4",340.760589599609
"DuncanSaddle",956,1,NA,NA,NA,"Scale_5",276.336303710938
"DuncanSaddle",956,1,NA,NA,NA,"Scale_6",144.16682434082
"DuncanSaddle",956,1,NA,NA,NA,"Scale_7",49.3806686401367
"DuncanSaddle",956,1,NA,NA,NA,"Scale_8",15.5642375946045
"DuncanSaddle",956,1,NA,NA,NA,"Scale_9",4.42475271224976
"DuncanSaddle",2169,1,NA,NA,NA,"Scale_1",14.3574457168579
"DuncanSaddle",2169,1,NA,NA,NA,"Scale_2",90.8171539306641
"DuncanSaddle",2169,1,NA,NA,NA,"Scale_3",136.887390136719
"DuncanSaddle",2169,1,NA,NA,NA,"Scale_4",209.829055786133
"DuncanSaddle",2169,1,NA,NA,NA,"Scale_5",171.453384399414
"DuncanSaddle",2169,1,NA,NA,NA,"Scale_6",79.2986602783203
"DuncanSaddle",2169,1,NA,NA,NA,"Scale_7",29.7524852752686
"DuncanSaddle",2169,1,NA,NA,NA,"Scale_8",10.2876749038696
"DuncanSaddle",2169,1,NA,NA,NA,"Scale_9",3.13524985313416
"DuncanSaddle",1907,1,NA,NA,NA,"Scale_1",203.564147949219
"DuncanSaddle",1907,1,NA,NA,NA,"Scale_2",772.082763671875
"DuncanSaddle",1907,1,NA,NA,NA,"Scale_3",1850.66394042969
"DuncanSaddle",1907,1,NA,NA,NA,"Scale_4",1050.00109863281
"DuncanSaddle",1907,1,NA,NA,NA,"Scale_5",869.974060058594
"DuncanSaddle",1907,1,NA,NA,NA,"Scale_6",387.122100830078
"DuncanSaddle",1907,1,NA,NA,NA,"Scale_7",168.936614990234
"DuncanSaddle",1907,1,NA,NA,NA,"Scale_8",69.729362487793
"DuncanSaddle",1907,1,NA,NA,NA,"Scale_9",23.9722919464111
"DuncanSaddle",1860,1,NA,NA,NA,"Scale_1",830.985961914062
"DuncanSaddle",1860,1,NA,NA,NA,"Scale_2",1994.37780761719
"DuncanSaddle",1860,1,NA,NA,NA,"Scale_3",3221.54663085938
