"cid","site","burnt","N","juv","mat","scale","heterogen"
621,"CorralsTrail",1,3,3,0,"Scale_1",12236.630859375
621,"CorralsTrail",1,3,3,0,"Scale_2",11701.2119140625
621,"CorralsTrail",1,3,3,0,"Scale_3",30485.49609375
621,"CorralsTrail",1,3,3,0,"Scale_4",8161.9423828125
621,"CorralsTrail",1,3,3,0,"Scale_5",5666.64013671875
621,"CorralsTrail",1,3,3,0,"Scale_6",2467.89208984375
621,"CorralsTrail",1,3,3,0,"Scale_7",1026.06591796875
621,"CorralsTrail",1,3,3,0,"Scale_8",419.152984619141
621,"CorralsTrail",1,3,3,0,"Scale_9",241.989700317383
455,"CorralsTrail",1,1,1,0,"Scale_1",2778.78466796875
455,"CorralsTrail",1,1,1,0,"Scale_2",9542.2568359375
455,"CorralsTrail",1,1,1,0,"Scale_3",4106.55029296875
455,"CorralsTrail",1,1,1,0,"Scale_4",2087.44750976562
455,"CorralsTrail",1,1,1,0,"Scale_5",1614.42468261719
455,"CorralsTrail",1,1,1,0,"Scale_6",508.92626953125
455,"CorralsTrail",1,1,1,0,"Scale_7",188.197906494141
455,"CorralsTrail",1,1,1,0,"Scale_8",81.0586090087891
455,"CorralsTrail",1,1,1,0,"Scale_9",33.3456687927246
179,"CorralsTrail",0,2,2,0,"Scale_1",8430.07421875
179,"CorralsTrail",0,2,2,0,"Scale_2",7480.39306640625
179,"CorralsTrail",0,2,2,0,"Scale_3",11567.763671875
179,"CorralsTrail",0,2,2,0,"Scale_4",5808.81494140625
179,"CorralsTrail",0,2,2,0,"Scale_5",2310.59057617188
179,"CorralsTrail",0,2,2,0,"Scale_6",1254.77905273438
179,"CorralsTrail",0,2,2,0,"Scale_7",432.216644287109
179,"CorralsTrail",0,2,2,0,"Scale_8",194.154830932617
179,"CorralsTrail",0,2,2,0,"Scale_9",81.8785858154297
281,"CorralsTrail",0,4,4,0,"Scale_1",12127.2548828125
281,"CorralsTrail",0,4,4,0,"Scale_2",13104.6591796875
281,"CorralsTrail",0,4,4,0,"Scale_3",11493.30859375
281,"CorralsTrail",0,4,4,0,"Scale_4",6666.17041015625
281,"CorralsTrail",0,4,4,0,"Scale_5",3434.95703125
281,"CorralsTrail",0,4,4,0,"Scale_6",1333.66149902344
281,"CorralsTrail",0,4,4,0,"Scale_7",495.339019775391
281,"CorralsTrail",0,4,4,0,"Scale_8",180.490783691406
281,"CorralsTrail",0,4,4,0,"Scale_9",75.3108673095703
327,"CorralsTrail",0,21,18,3,"Scale_1",7474.578125
327,"CorralsTrail",0,21,18,3,"Scale_2",14538.578125
327,"CorralsTrail",0,21,18,3,"Scale_3",15056.1220703125
327,"CorralsTrail",0,21,18,3,"Scale_4",11800.05859375
327,"CorralsTrail",0,21,18,3,"Scale_5",4330.1171875
327,"CorralsTrail",0,21,18,3,"Scale_6",1724.57397460938
327,"CorralsTrail",0,21,18,3,"Scale_7",650.3330078125
327,"CorralsTrail",0,21,18,3,"Scale_8",218.912811279297
327,"CorralsTrail",0,21,18,3,"Scale_9",98.4173049926758
544,"CorralsTrail",1,5,5,0,"Scale_1",4107.45068359375
544,"CorralsTrail",1,5,5,0,"Scale_2",4162.583984375
544,"CorralsTrail",1,5,5,0,"Scale_3",7383.58935546875
544,"CorralsTrail",1,5,5,0,"Scale_4",3899.05395507812
544,"CorralsTrail",1,5,5,0,"Scale_5",2701.392578125
544,"CorralsTrail",1,5,5,0,"Scale_6",1492.14575195312
544,"CorralsTrail",1,5,5,0,"Scale_7",488.4853515625
544,"CorralsTrail",1,5,5,0,"Scale_8",242.653686523438
544,"CorralsTrail",1,5,5,0,"Scale_9",129.487670898438
272,"CorralsTrail",1,1,1,0,"Scale_1",7.09581851959229
272,"CorralsTrail",1,1,1,0,"Scale_2",9.30276870727539
272,"CorralsTrail",1,1,1,0,"Scale_3",25.7364025115967
272,"CorralsTrail",1,1,1,0,"Scale_4",111.822578430176
272,"CorralsTrail",1,1,1,0,"Scale_5",66.5069046020508
272,"CorralsTrail",1,1,1,0,"Scale_6",27.278902053833
272,"CorralsTrail",1,1,1,0,"Scale_7",13.3793506622314
272,"CorralsTrail",1,1,1,0,"Scale_8",7.37456607818604
272,"CorralsTrail",1,1,1,0,"Scale_9",3.99566864967346
660,"CorralsTrail",1,0,0,0,"Scale_1",1460.6162109375
660,"CorralsTrail",1,0,0,0,"Scale_2",4.48445224761963
660,"CorralsTrail",1,0,0,0,"Scale_3",3.31804609298706
660,"CorralsTrail",1,0,0,0,"Scale_4",9.05319499969482
660,"CorralsTrail",1,0,0,0,"Scale_5",18.8375148773193
660,"CorralsTrail",1,0,0,0,"Scale_6",13.7529306411743
660,"CorralsTrail",1,0,0,0,"Scale_7",7.91682100296021
660,"CorralsTrail",1,0,0,0,"Scale_8",4.89956283569336
660,"CorralsTrail",1,0,0,0,"Scale_9",2.87058067321777
536,"CorralsTrail",0,28,17,11,"Scale_1",10416.96484375
536,"CorralsTrail",0,28,17,11,"Scale_2",27960.984375
536,"CorralsTrail",0,28,17,11,"Scale_3",31006.041015625
536,"CorralsTrail",0,28,17,11,"Scale_4",18826.6015625
536,"CorralsTrail",0,28,17,11,"Scale_5",9735.982421875
536,"CorralsTrail",0,28,17,11,"Scale_6",4016.8310546875
536,"CorralsTrail",0,28,17,11,"Scale_7",1542.87133789062
536,"CorralsTrail",0,28,17,11,"Scale_8",679.839477539062
536,"CorralsTrail",0,28,17,11,"Scale_9",370.236267089844
405,"CorralsTrail",1,6,6,0,"Scale_1",2494.060546875
405,"CorralsTrail",1,6,6,0,"Scale_2",4943.5439453125
405,"CorralsTrail",1,6,6,0,"Scale_3",2705.21166992188
405,"CorralsTrail",1,6,6,0,"Scale_4",462.155242919922
405,"CorralsTrail",1,6,6,0,"Scale_5",340.391418457031
405,"CorralsTrail",1,6,6,0,"Scale_6",161.630386352539
405,"CorralsTrail",1,6,6,0,"Scale_7",48.8293838500977
405,"CorralsTrail",1,6,6,0,"Scale_8",16.2619152069092
405,"CorralsTrail",1,6,6,0,"Scale_9",6.08497333526611
518,"CorralsTrail",1,3,3,0,"Scale_1",1429.81311035156
518,"CorralsTrail",1,3,3,0,"Scale_2",24454.263671875
518,"CorralsTrail",1,3,3,0,"Scale_3",12008.7783203125
518,"CorralsTrail",1,3,3,0,"Scale_4",8797.880859375
518,"CorralsTrail",1,3,3,0,"Scale_5",3579.61474609375
518,"CorralsTrail",1,3,3,0,"Scale_6",1499.43444824219
518,"CorralsTrail",1,3,3,0,"Scale_7",721.135986328125
518,"CorralsTrail",1,3,3,0,"Scale_8",322.553833007812
518,"CorralsTrail",1,3,3,0,"Scale_9",199.590774536133
298,"CorralsTrail",1,3,3,0,"Scale_1",277.313415527344
298,"CorralsTrail",1,3,3,0,"Scale_2",1035.56213378906
298,"CorralsTrail",1,3,3,0,"Scale_3",614.900329589844
298,"CorralsTrail",1,3,3,0,"Scale_4",436.717346191406
298,"CorralsTrail",1,3,3,0,"Scale_5",313.281555175781
298,"CorralsTrail",1,3,3,0,"Scale_6",110.681785583496
298,"CorralsTrail",1,3,3,0,"Scale_7",39.8058433532715
298,"CorralsTrail",1,3,3,0,"Scale_8",13.036810874939
298,"CorralsTrail",1,3,3,0,"Scale_9",4.94038867950439
515,"CorralsTrail",1,2,2,0,"Scale_1",4263.6572265625
515,"CorralsTrail",1,2,2,0,"Scale_2",9525.12890625
515,"CorralsTrail",1,2,2,0,"Scale_3",7258.046875
515,"CorralsTrail",1,2,2,0,"Scale_4",6812.26611328125
515,"CorralsTrail",1,2,2,0,"Scale_5",1734.46240234375
515,"CorralsTrail",1,2,2,0,"Scale_6",839.486206054688
515,"CorralsTrail",1,2,2,0,"Scale_7",303.641754150391
515,"CorralsTrail",1,2,2,0,"Scale_8",120.835105895996
515,"CorralsTrail",1,2,2,0,"Scale_9",43.503547668457
526,"CorralsTrail",0,5,5,0,"Scale_1",1799.6044921875
526,"CorralsTrail",0,5,5,0,"Scale_2",8136.2822265625
526,"CorralsTrail",0,5,5,0,"Scale_3",20735.306640625
526,"CorralsTrail",0,5,5,0,"Scale_4",9662.724609375
526,"CorralsTrail",0,5,5,0,"Scale_5",3278.9736328125
526,"CorralsTrail",0,5,5,0,"Scale_6",1246.12133789062
526,"CorralsTrail",0,5,5,0,"Scale_7",621.582214355469
526,"CorralsTrail",0,5,5,0,"Scale_8",282.825988769531
526,"CorralsTrail",0,5,5,0,"Scale_9",177.774307250977
289,"CorralsTrail",0,9,7,2,"Scale_1",3051.4814453125
289,"CorralsTrail",0,9,7,2,"Scale_2",2717.65454101562
289,"CorralsTrail",0,9,7,2,"Scale_3",5069.771484375
289,"CorralsTrail",0,9,7,2,"Scale_4",3137.19140625
289,"CorralsTrail",0,9,7,2,"Scale_5",1562.47314453125
289,"CorralsTrail",0,9,7,2,"Scale_6",499.217193603516
289,"CorralsTrail",0,9,7,2,"Scale_7",192.048355102539
289,"CorralsTrail",0,9,7,2,"Scale_8",69.6295852661133
289,"CorralsTrail",0,9,7,2,"Scale_9",36.8363494873047
581,"CorralsTrail",1,3,3,0,"Scale_1",1225.07861328125
581,"CorralsTrail",1,3,3,0,"Scale_2",3982.45825195312
581,"CorralsTrail",1,3,3,0,"Scale_3",7978.71484375
581,"CorralsTrail",1,3,3,0,"Scale_4",4473.84814453125
581,"CorralsTrail",1,3,3,0,"Scale_5",2287.05883789062
581,"CorralsTrail",1,3,3,0,"Scale_6",929.080139160156
581,"CorralsTrail",1,3,3,0,"Scale_7",349.725067138672
581,"CorralsTrail",1,3,3,0,"Scale_8",148.263916015625
581,"CorralsTrail",1,3,3,0,"Scale_9",74.8561172485352
472,"CorralsTrail",1,0,0,0,"Scale_1",3873.79296875
472,"CorralsTrail",1,0,0,0,"Scale_2",346.238555908203
472,"CorralsTrail",1,0,0,0,"Scale_3",254.438629150391
472,"CorralsTrail",1,0,0,0,"Scale_4",161.65592956543
472,"CorralsTrail",1,0,0,0,"Scale_5",34.1050720214844
472,"CorralsTrail",1,0,0,0,"Scale_6",19.06130027771
472,"CorralsTrail",1,0,0,0,"Scale_7",5.77366542816162
472,"CorralsTrail",1,0,0,0,"Scale_8",3.85493135452271
472,"CorralsTrail",1,0,0,0,"Scale_9",2.34019351005554
346,"CorralsTrail",1,0,0,0,"Scale_1",1.65376079082489
346,"CorralsTrail",1,0,0,0,"Scale_2",1.28511130809784
346,"CorralsTrail",1,0,0,0,"Scale_3",1.2533723115921
346,"CorralsTrail",1,0,0,0,"Scale_4",1.76464176177979
346,"CorralsTrail",1,0,0,0,"Scale_5",4.9536509513855
346,"CorralsTrail",1,0,0,0,"Scale_6",5.89580631256104
346,"CorralsTrail",1,0,0,0,"Scale_7",5.71457672119141
346,"CorralsTrail",1,0,0,0,"Scale_8",4.98887252807617
346,"CorralsTrail",1,0,0,0,"Scale_9",3.24287605285645
353,"CorralsTrail",0,5,5,0,"Scale_1",9702.140625
353,"CorralsTrail",0,5,5,0,"Scale_2",2480.1591796875
353,"CorralsTrail",0,5,5,0,"Scale_3",19232.60546875
353,"CorralsTrail",0,5,5,0,"Scale_4",7615.2353515625
353,"CorralsTrail",0,5,5,0,"Scale_5",2574.41650390625
353,"CorralsTrail",0,5,5,0,"Scale_6",1198.19213867188
353,"CorralsTrail",0,5,5,0,"Scale_7",441.634674072266
353,"CorralsTrail",0,5,5,0,"Scale_8",176.221450805664
353,"CorralsTrail",0,5,5,0,"Scale_9",82.0719833374023
230,"CorralsTrail",1,2,2,0,"Scale_1",5220.57373046875
230,"CorralsTrail",1,2,2,0,"Scale_2",15320.568359375
230,"CorralsTrail",1,2,2,0,"Scale_3",9016.447265625
230,"CorralsTrail",1,2,2,0,"Scale_4",8116.63671875
230,"CorralsTrail",1,2,2,0,"Scale_5",3806.17431640625
230,"CorralsTrail",1,2,2,0,"Scale_6",1638.80725097656
230,"CorralsTrail",1,2,2,0,"Scale_7",585.723022460938
230,"CorralsTrail",1,2,2,0,"Scale_8",244.958770751953
230,"CorralsTrail",1,2,2,0,"Scale_9",111.404182434082
284,"CorralsTrail",0,2,2,0,"Scale_1",10674.6015625
284,"CorralsTrail",0,2,2,0,"Scale_2",17650.0234375
284,"CorralsTrail",0,2,2,0,"Scale_3",8170.03857421875
284,"CorralsTrail",0,2,2,0,"Scale_4",5045.40234375
284,"CorralsTrail",0,2,2,0,"Scale_5",1802.04602050781
284,"CorralsTrail",0,2,2,0,"Scale_6",682.767761230469
284,"CorralsTrail",0,2,2,0,"Scale_7",210.943740844727
284,"CorralsTrail",0,2,2,0,"Scale_8",74.7530212402344
284,"CorralsTrail",0,2,2,0,"Scale_9",27.4582767486572
584,"CorralsTrail",1,3,3,0,"Scale_1",13294.2568359375
584,"CorralsTrail",1,3,3,0,"Scale_2",14690.5166015625
584,"CorralsTrail",1,3,3,0,"Scale_3",9973.6357421875
584,"CorralsTrail",1,3,3,0,"Scale_4",5841.703125
584,"CorralsTrail",1,3,3,0,"Scale_5",2039.37939453125
584,"CorralsTrail",1,3,3,0,"Scale_6",1039.18981933594
584,"CorralsTrail",1,3,3,0,"Scale_7",419.413696289062
584,"CorralsTrail",1,3,3,0,"Scale_8",155.056686401367
584,"CorralsTrail",1,3,3,0,"Scale_9",71.0284271240234
467,"CorralsTrail",0,9,7,2,"Scale_1",8960.123046875
467,"CorralsTrail",0,9,7,2,"Scale_2",4800.78369140625
467,"CorralsTrail",0,9,7,2,"Scale_3",12904.6572265625
467,"CorralsTrail",0,9,7,2,"Scale_4",6361.87646484375
467,"CorralsTrail",0,9,7,2,"Scale_5",3039.4423828125
467,"CorralsTrail",0,9,7,2,"Scale_6",1412.72216796875
467,"CorralsTrail",0,9,7,2,"Scale_7",631.553283691406
467,"CorralsTrail",0,9,7,2,"Scale_8",344.156402587891
467,"CorralsTrail",0,9,7,2,"Scale_9",170.440795898438
693,"CorralsTrail",1,3,3,0,"Scale_1",466.81298828125
693,"CorralsTrail",1,3,3,0,"Scale_2",3542.2998046875
693,"CorralsTrail",1,3,3,0,"Scale_3",3236.13549804688
693,"CorralsTrail",1,3,3,0,"Scale_4",2720.43139648438
693,"CorralsTrail",1,3,3,0,"Scale_5",1146.95776367188
693,"CorralsTrail",1,3,3,0,"Scale_6",496.729278564453
693,"CorralsTrail",1,3,3,0,"Scale_7",187.318710327148
693,"CorralsTrail",1,3,3,0,"Scale_8",71.1611251831055
693,"CorralsTrail",1,3,3,0,"Scale_9",37.1199111938477
386,"CorralsTrail",0,1,0,1,"Scale_1",4430.1826171875
386,"CorralsTrail",0,1,0,1,"Scale_2",9589.6025390625
386,"CorralsTrail",0,1,0,1,"Scale_3",1627.59777832031
386,"CorralsTrail",0,1,0,1,"Scale_4",2423.4521484375
386,"CorralsTrail",0,1,0,1,"Scale_5",799.457763671875
386,"CorralsTrail",0,1,0,1,"Scale_6",364.025970458984
386,"CorralsTrail",0,1,0,1,"Scale_7",82.0922393798828
386,"CorralsTrail",0,1,0,1,"Scale_8",51.8557243347168
386,"CorralsTrail",0,1,0,1,"Scale_9",28.3283023834229
221,"CorralsTrail",0,11,11,0,"Scale_1",2736.76928710938
221,"CorralsTrail",0,11,11,0,"Scale_2",18577.951171875
221,"CorralsTrail",0,11,11,0,"Scale_3",18248.015625
221,"CorralsTrail",0,11,11,0,"Scale_4",7696.53662109375
221,"CorralsTrail",0,11,11,0,"Scale_5",3805.46923828125
221,"CorralsTrail",0,11,11,0,"Scale_6",1523.28271484375
221,"CorralsTrail",0,11,11,0,"Scale_7",542.210571289062
221,"CorralsTrail",0,11,11,0,"Scale_8",196.698547363281
221,"CorralsTrail",0,11,11,0,"Scale_9",84.4502716064453
598,"CorralsTrail",0,6,6,0,"Scale_1",7471.9365234375
598,"CorralsTrail",0,6,6,0,"Scale_2",27072.95703125
598,"CorralsTrail",0,6,6,0,"Scale_3",18574.03125
598,"CorralsTrail",0,6,6,0,"Scale_4",12044.2421875
598,"CorralsTrail",0,6,6,0,"Scale_5",5409.55224609375
598,"CorralsTrail",0,6,6,0,"Scale_6",2313.6083984375
598,"CorralsTrail",0,6,6,0,"Scale_7",841.148681640625
598,"CorralsTrail",0,6,6,0,"Scale_8",309.807281494141
598,"CorralsTrail",0,6,6,0,"Scale_9",148.517074584961
653,"CorralsTrail",1,6,6,0,"Scale_1",6513.98828125
653,"CorralsTrail",1,6,6,0,"Scale_2",7097.4248046875
653,"CorralsTrail",1,6,6,0,"Scale_3",5450.25830078125
653,"CorralsTrail",1,6,6,0,"Scale_4",2871.92358398438
653,"CorralsTrail",1,6,6,0,"Scale_5",1270.01611328125
653,"CorralsTrail",1,6,6,0,"Scale_6",501.846008300781
653,"CorralsTrail",1,6,6,0,"Scale_7",217.857360839844
653,"CorralsTrail",1,6,6,0,"Scale_8",85.3950653076172
653,"CorralsTrail",1,6,6,0,"Scale_9",52.490306854248
