"cid","site","burnt","N","juv","mat","scale","heterogen"
390,"PonyComplex1",1,0,0,0,"Scale_6",112.551277160645
390,"PonyComplex1",1,0,0,0,"Scale_7",48.1695404052734
390,"PonyComplex1",1,0,0,0,"Scale_8",15.3462057113647
390,"PonyComplex1",1,0,0,0,"Scale_9",4.63098526000977
429,"PonyComplex1",0,54,54,0,"Scale_1",220.236434936523
429,"PonyComplex1",0,54,54,0,"Scale_2",2557.58911132812
429,"PonyComplex1",0,54,54,0,"Scale_3",1323.21203613281
429,"PonyComplex1",0,54,54,0,"Scale_4",3720.70971679688
429,"PonyComplex1",0,54,54,0,"Scale_5",1941.33276367188
429,"PonyComplex1",0,54,54,0,"Scale_6",1147.5986328125
429,"PonyComplex1",0,54,54,0,"Scale_7",466.586700439453
429,"PonyComplex1",0,54,54,0,"Scale_8",210.972351074219
429,"PonyComplex1",0,54,54,0,"Scale_9",86.5764846801758
74,"PonyComplex1",1,0,0,0,"Scale_1",4.52013874053955
74,"PonyComplex1",1,0,0,0,"Scale_2",41.276065826416
74,"PonyComplex1",1,0,0,0,"Scale_3",33.6120491027832
74,"PonyComplex1",1,0,0,0,"Scale_4",36.3135185241699
74,"PonyComplex1",1,0,0,0,"Scale_5",57.8821220397949
74,"PonyComplex1",1,0,0,0,"Scale_6",25.3856372833252
74,"PonyComplex1",1,0,0,0,"Scale_7",10.081392288208
74,"PonyComplex1",1,0,0,0,"Scale_8",2.96185064315796
74,"PonyComplex1",1,0,0,0,"Scale_9",0.935598731040955
399,"PonyComplex1",1,0,0,0,"Scale_1",0.764900922775269
399,"PonyComplex1",1,0,0,0,"Scale_2",1.64850103855133
399,"PonyComplex1",1,0,0,0,"Scale_3",2.08214521408081
399,"PonyComplex1",1,0,0,0,"Scale_4",6.91191148757935
399,"PonyComplex1",1,0,0,0,"Scale_5",17.9022674560547
399,"PonyComplex1",1,0,0,0,"Scale_6",14.961688041687
399,"PonyComplex1",1,0,0,0,"Scale_7",6.69720077514648
399,"PonyComplex1",1,0,0,0,"Scale_8",2.10218667984009
399,"PonyComplex1",1,0,0,0,"Scale_9",0.682709217071533
532,"PonyComplex1",1,0,0,0,"Scale_1",207.401748657227
532,"PonyComplex1",1,0,0,0,"Scale_2",146.527053833008
532,"PonyComplex1",1,0,0,0,"Scale_3",37.4255790710449
532,"PonyComplex1",1,0,0,0,"Scale_4",41.8613739013672
532,"PonyComplex1",1,0,0,0,"Scale_5",52.9652557373047
532,"PonyComplex1",1,0,0,0,"Scale_6",45.2113723754883
532,"PonyComplex1",1,0,0,0,"Scale_7",19.275707244873
532,"PonyComplex1",1,0,0,0,"Scale_8",6.16213226318359
532,"PonyComplex1",1,0,0,0,"Scale_9",1.86069333553314
200,"PonyComplex1",1,0,0,0,"Scale_1",1.24348473548889
200,"PonyComplex1",1,0,0,0,"Scale_2",7.02148962020874
200,"PonyComplex1",1,0,0,0,"Scale_3",6.99291658401489
200,"PonyComplex1",1,0,0,0,"Scale_4",32.9520835876465
200,"PonyComplex1",1,0,0,0,"Scale_5",40.1072998046875
200,"PonyComplex1",1,0,0,0,"Scale_6",27.9110164642334
200,"PonyComplex1",1,0,0,0,"Scale_7",9.99456691741943
200,"PonyComplex1",1,0,0,0,"Scale_8",3.18420100212097
200,"PonyComplex1",1,0,0,0,"Scale_9",1.00359380245209
498,"PonyComplex1",1,0,0,0,"Scale_1",1.22346925735474
498,"PonyComplex1",1,0,0,0,"Scale_2",1.61493277549744
498,"PonyComplex1",1,0,0,0,"Scale_3",5.61732912063599
498,"PonyComplex1",1,0,0,0,"Scale_4",5.64529705047607
498,"PonyComplex1",1,0,0,0,"Scale_5",12.7151203155518
498,"PonyComplex1",1,0,0,0,"Scale_6",12.374701499939
498,"PonyComplex1",1,0,0,0,"Scale_7",5.43128633499146
498,"PonyComplex1",1,0,0,0,"Scale_8",1.7652702331543
498,"PonyComplex1",1,0,0,0,"Scale_9",0.595684409141541
30,"PonyComplex1",0,54,52,2,"Scale_1",434.436553955078
30,"PonyComplex1",0,54,52,2,"Scale_2",2205.0322265625
30,"PonyComplex1",0,54,52,2,"Scale_3",4620.76953125
30,"PonyComplex1",0,54,52,2,"Scale_4",4736.3037109375
30,"PonyComplex1",0,54,52,2,"Scale_5",3167.22534179688
30,"PonyComplex1",0,54,52,2,"Scale_6",1660.27282714844
30,"PonyComplex1",0,54,52,2,"Scale_7",679.606872558594
30,"PonyComplex1",0,54,52,2,"Scale_8",281.032470703125
30,"PonyComplex1",0,54,52,2,"Scale_9",120.439567565918
615,"PonyComplex1",1,0,0,0,"Scale_1",14.0842475891113
615,"PonyComplex1",1,0,0,0,"Scale_2",9.09203243255615
615,"PonyComplex1",1,0,0,0,"Scale_3",5.14181566238403
615,"PonyComplex1",1,0,0,0,"Scale_4",16.8925819396973
615,"PonyComplex1",1,0,0,0,"Scale_5",28.2525882720947
615,"PonyComplex1",1,0,0,0,"Scale_6",22.1075592041016
615,"PonyComplex1",1,0,0,0,"Scale_7",11.0530004501343
615,"PonyComplex1",1,0,0,0,"Scale_8",3.59107565879822
615,"PonyComplex1",1,0,0,0,"Scale_9",1.18821322917938
539,"PonyComplex1",1,0,0,0,"Scale_1",50.5966529846191
539,"PonyComplex1",1,0,0,0,"Scale_2",39.5614700317383
539,"PonyComplex1",1,0,0,0,"Scale_3",33.1808319091797
539,"PonyComplex1",1,0,0,0,"Scale_4",56.6436347961426
539,"PonyComplex1",1,0,0,0,"Scale_5",93.4439315795898
539,"PonyComplex1",1,0,0,0,"Scale_6",68.7899398803711
539,"PonyComplex1",1,0,0,0,"Scale_7",28.2120151519775
539,"PonyComplex1",1,0,0,0,"Scale_8",9.1847677230835
539,"PonyComplex1",1,0,0,0,"Scale_9",2.85333824157715
164,"PonyComplex1",1,0,0,0,"Scale_1",1.21870028972626
164,"PonyComplex1",1,0,0,0,"Scale_2",2.32049036026001
164,"PonyComplex1",1,0,0,0,"Scale_3",3.47127676010132
164,"PonyComplex1",1,0,0,0,"Scale_4",9.98283195495605
164,"PonyComplex1",1,0,0,0,"Scale_5",22.3500804901123
164,"PonyComplex1",1,0,0,0,"Scale_6",20.6262683868408
164,"PonyComplex1",1,0,0,0,"Scale_7",9.03298759460449
164,"PonyComplex1",1,0,0,0,"Scale_8",2.82625412940979
164,"PonyComplex1",1,0,0,0,"Scale_9",0.865250587463379
396,"PonyComplex1",1,0,0,0,"Scale_1",0.380019009113312
396,"PonyComplex1",1,0,0,0,"Scale_2",0.957188963890076
396,"PonyComplex1",1,0,0,0,"Scale_3",2.44271874427795
396,"PonyComplex1",1,0,0,0,"Scale_4",7.94236850738525
396,"PonyComplex1",1,0,0,0,"Scale_5",12.3323516845703
396,"PonyComplex1",1,0,0,0,"Scale_6",12.6055707931519
396,"PonyComplex1",1,0,0,0,"Scale_7",5.87322187423706
396,"PonyComplex1",1,0,0,0,"Scale_8",1.82415819168091
396,"PonyComplex1",1,0,0,0,"Scale_9",0.60134756565094
84,"PonyComplex1",1,19,19,0,"Scale_1",153.151580810547
84,"PonyComplex1",1,19,19,0,"Scale_2",517.200317382812
84,"PonyComplex1",1,19,19,0,"Scale_3",528.433044433594
84,"PonyComplex1",1,19,19,0,"Scale_4",891.71435546875
84,"PonyComplex1",1,19,19,0,"Scale_5",701.020935058594
84,"PonyComplex1",1,19,19,0,"Scale_6",341.666595458984
84,"PonyComplex1",1,19,19,0,"Scale_7",116.523597717285
84,"PonyComplex1",1,19,19,0,"Scale_8",38.3412818908691
84,"PonyComplex1",1,19,19,0,"Scale_9",14.2531280517578
325,"PonyComplex1",1,39,18,21,"Scale_1",141.217147827148
325,"PonyComplex1",1,39,18,21,"Scale_2",229.212585449219
325,"PonyComplex1",1,39,18,21,"Scale_3",566.482482910156
325,"PonyComplex1",1,39,18,21,"Scale_4",417.276916503906
325,"PonyComplex1",1,39,18,21,"Scale_5",487.835723876953
325,"PonyComplex1",1,39,18,21,"Scale_6",310.870880126953
325,"PonyComplex1",1,39,18,21,"Scale_7",104.414909362793
325,"PonyComplex1",1,39,18,21,"Scale_8",39.9621658325195
325,"PonyComplex1",1,39,18,21,"Scale_9",14.1341361999512
126,"PonyComplex1",1,17,16,1,"Scale_1",5.9089298248291
126,"PonyComplex1",1,17,16,1,"Scale_2",16.9464778900146
126,"PonyComplex1",1,17,16,1,"Scale_3",24.8069934844971
126,"PonyComplex1",1,17,16,1,"Scale_4",69.7634429931641
126,"PonyComplex1",1,17,16,1,"Scale_5",148.691711425781
126,"PonyComplex1",1,17,16,1,"Scale_6",89.7756118774414
126,"PonyComplex1",1,17,16,1,"Scale_7",37.9648818969727
126,"PonyComplex1",1,17,16,1,"Scale_8",11.4814338684082
126,"PonyComplex1",1,17,16,1,"Scale_9",3.46126747131348
330,"PonyComplex1",1,16,16,0,"Scale_1",106.467681884766
330,"PonyComplex1",1,16,16,0,"Scale_2",222.177886962891
330,"PonyComplex1",1,16,16,0,"Scale_3",276.853851318359
330,"PonyComplex1",1,16,16,0,"Scale_4",620.582946777344
330,"PonyComplex1",1,16,16,0,"Scale_5",536.80615234375
330,"PonyComplex1",1,16,16,0,"Scale_6",258.889465332031
330,"PonyComplex1",1,16,16,0,"Scale_7",83.8663330078125
330,"PonyComplex1",1,16,16,0,"Scale_8",26.0873641967773
330,"PonyComplex1",1,16,16,0,"Scale_9",7.98784208297729
529,"PonyComplex1",0,85,81,4,"Scale_1",122.203872680664
529,"PonyComplex1",0,85,81,4,"Scale_2",238.698089599609
529,"PonyComplex1",0,85,81,4,"Scale_3",992.830627441406
529,"PonyComplex1",0,85,81,4,"Scale_4",1246.15246582031
529,"PonyComplex1",0,85,81,4,"Scale_5",996.890441894531
529,"PonyComplex1",0,85,81,4,"Scale_6",601.4375
529,"PonyComplex1",0,85,81,4,"Scale_7",236.996353149414
529,"PonyComplex1",0,85,81,4,"Scale_8",87.3187789916992
529,"PonyComplex1",0,85,81,4,"Scale_9",31.2767238616943
595,"PonyComplex1",1,0,0,0,"Scale_1",2.86778211593628
595,"PonyComplex1",1,0,0,0,"Scale_2",12.8372144699097
595,"PonyComplex1",1,0,0,0,"Scale_3",37.9718017578125
595,"PonyComplex1",1,0,0,0,"Scale_4",115.222160339355
595,"PonyComplex1",1,0,0,0,"Scale_5",85.7653656005859
595,"PonyComplex1",1,0,0,0,"Scale_6",82.3638000488281
595,"PonyComplex1",1,0,0,0,"Scale_7",38.1894721984863
595,"PonyComplex1",1,0,0,0,"Scale_8",15.950065612793
595,"PonyComplex1",1,0,0,0,"Scale_9",7.20617628097534
623,"PonyComplex1",1,0,0,0,"Scale_1",0.96825897693634
623,"PonyComplex1",1,0,0,0,"Scale_2",3.23819518089294
623,"PonyComplex1",1,0,0,0,"Scale_3",17.8379421234131
623,"PonyComplex1",1,0,0,0,"Scale_4",31.5030155181885
623,"PonyComplex1",1,0,0,0,"Scale_5",39.0312118530273
623,"PonyComplex1",1,0,0,0,"Scale_6",26.6238689422607
623,"PonyComplex1",1,0,0,0,"Scale_7",12.6456441879272
623,"PonyComplex1",1,0,0,0,"Scale_8",5.36295890808105
623,"PonyComplex1",1,0,0,0,"Scale_9",1.82348048686981
450,"PonyComplex1",0,65,62,3,"Scale_1",347.919769287109
450,"PonyComplex1",0,65,62,3,"Scale_2",461.875030517578
450,"PonyComplex1",0,65,62,3,"Scale_3",754.134826660156
450,"PonyComplex1",0,65,62,3,"Scale_4",1074.46069335938
450,"PonyComplex1",0,65,62,3,"Scale_5",1307.17163085938
450,"PonyComplex1",0,65,62,3,"Scale_6",732.336669921875
450,"PonyComplex1",0,65,62,3,"Scale_7",335.538421630859
450,"PonyComplex1",0,65,62,3,"Scale_8",108.27278137207
450,"PonyComplex1",0,65,62,3,"Scale_9",43.194881439209
612,"PonyComplex1",1,0,0,0,"Scale_1",10.4469795227051
612,"PonyComplex1",1,0,0,0,"Scale_2",7.57505369186401
612,"PonyComplex1",1,0,0,0,"Scale_3",10.8266353607178
612,"PonyComplex1",1,0,0,0,"Scale_4",19.0012493133545
612,"PonyComplex1",1,0,0,0,"Scale_5",29.4563903808594
612,"PonyComplex1",1,0,0,0,"Scale_6",25.9555034637451
612,"PonyComplex1",1,0,0,0,"Scale_7",11.8593864440918
612,"PonyComplex1",1,0,0,0,"Scale_8",3.97488903999329
612,"PonyComplex1",1,0,0,0,"Scale_9",1.31224882602692
44,"PonyComplex1",1,0,0,0,"Scale_1",3.37001848220825
44,"PonyComplex1",1,0,0,0,"Scale_2",22.1099853515625
44,"PonyComplex1",1,0,0,0,"Scale_3",37.2875137329102
44,"PonyComplex1",1,0,0,0,"Scale_4",63.397777557373
44,"PonyComplex1",1,0,0,0,"Scale_5",61.1573715209961
44,"PonyComplex1",1,0,0,0,"Scale_6",40.482593536377
44,"PonyComplex1",1,0,0,0,"Scale_7",16.1326007843018
44,"PonyComplex1",1,0,0,0,"Scale_8",4.78193521499634
44,"PonyComplex1",1,0,0,0,"Scale_9",1.40388107299805
457,"PonyComplex1",1,10,9,1,"Scale_1",59.657829284668
457,"PonyComplex1",1,10,9,1,"Scale_2",109.509788513184
457,"PonyComplex1",1,10,9,1,"Scale_3",255.264831542969
457,"PonyComplex1",1,10,9,1,"Scale_4",163.01643371582
457,"PonyComplex1",1,10,9,1,"Scale_5",388.009643554688
457,"PonyComplex1",1,10,9,1,"Scale_6",166.732192993164
457,"PonyComplex1",1,10,9,1,"Scale_7",65.9119567871094
457,"PonyComplex1",1,10,9,1,"Scale_8",21.0426483154297
457,"PonyComplex1",1,10,9,1,"Scale_9",7.5998101234436
182,"PonyComplex1",1,63,52,11,"Scale_1",52.7239227294922
182,"PonyComplex1",1,63,52,11,"Scale_2",283.870635986328
182,"PonyComplex1",1,63,52,11,"Scale_3",493.228790283203
182,"PonyComplex1",1,63,52,11,"Scale_4",848.844909667969
182,"PonyComplex1",1,63,52,11,"Scale_5",828.410705566406
182,"PonyComplex1",1,63,52,11,"Scale_6",487.007751464844
182,"PonyComplex1",1,63,52,11,"Scale_7",179.648162841797
182,"PonyComplex1",1,63,52,11,"Scale_8",57.6983795166016
182,"PonyComplex1",1,63,52,11,"Scale_9",18.1904945373535
269,"PonyComplex1",1,0,0,0,"Scale_1",1.55583536624908
269,"PonyComplex1",1,0,0,0,"Scale_2",12.2188329696655
269,"PonyComplex1",1,0,0,0,"Scale_3",51.3441390991211
269,"PonyComplex1",1,0,0,0,"Scale_4",51.5525398254395
269,"PonyComplex1",1,0,0,0,"Scale_5",86.8083267211914
269,"PonyComplex1",1,0,0,0,"Scale_6",37.4284362792969
269,"PonyComplex1",1,0,0,0,"Scale_7",15.0546321868896
269,"PonyComplex1",1,0,0,0,"Scale_8",4.51146411895752
269,"PonyComplex1",1,0,0,0,"Scale_9",1.35505020618439
250,"PonyComplex1",1,77,13,64,"Scale_1",36.2476806640625
250,"PonyComplex1",1,77,13,64,"Scale_2",160.632873535156
250,"PonyComplex1",1,77,13,64,"Scale_3",914.039367675781
250,"PonyComplex1",1,77,13,64,"Scale_4",269.605804443359
250,"PonyComplex1",1,77,13,64,"Scale_5",386.28125
250,"PonyComplex1",1,77,13,64,"Scale_6",205.718841552734
250,"PonyComplex1",1,77,13,64,"Scale_7",73.9764862060547
250,"PonyComplex1",1,77,13,64,"Scale_8",22.0394401550293
250,"PonyComplex1",1,77,13,64,"Scale_9",6.61111116409302
196,"PonyComplex1",1,0,0,0,"Scale_1",1.04974102973938
196,"PonyComplex1",1,0,0,0,"Scale_2",2.72088646888733
196,"PonyComplex1",1,0,0,0,"Scale_3",9.82718944549561
196,"PonyComplex1",1,0,0,0,"Scale_4",38.1218643188477
196,"PonyComplex1",1,0,0,0,"Scale_5",25.5079364776611
196,"PonyComplex1",1,0,0,0,"Scale_6",24.9489498138428
196,"PonyComplex1",1,0,0,0,"Scale_7",9.91494178771973
196,"PonyComplex1",1,0,0,0,"Scale_8",3.01854658126831
196,"PonyComplex1",1,0,0,0,"Scale_9",0.945861101150513
105,"PonyComplex1",0,33,33,0,"Scale_1",906.550842285156
105,"PonyComplex1",0,33,33,0,"Scale_2",1139.34545898438
105,"PonyComplex1",0,33,33,0,"Scale_3",2108.66455078125
105,"PonyComplex1",0,33,33,0,"Scale_4",2256.70239257812
105,"PonyComplex1",0,33,33,0,"Scale_5",1911.07006835938
105,"PonyComplex1",0,33,33,0,"Scale_6",993.588684082031
105,"PonyComplex1",0,33,33,0,"Scale_7",401.782440185547
105,"PonyComplex1",0,33,33,0,"Scale_8",156.504272460938
105,"PonyComplex1",0,33,33,0,"Scale_9",71.1266479492188
606,"PonyComplex1",1,16,10,6,"Scale_1",665.066101074219
606,"PonyComplex1",1,16,10,6,"Scale_2",345.266204833984
606,"PonyComplex1",1,16,10,6,"Scale_3",813.709350585938
606,"PonyComplex1",1,16,10,6,"Scale_4",715.571228027344
606,"PonyComplex1",1,16,10,6,"Scale_5",565.6181640625
606,"PonyComplex1",1,16,10,6,"Scale_6",280.891174316406
606,"PonyComplex1",1,16,10,6,"Scale_7",102.25513458252
606,"PonyComplex1",1,16,10,6,"Scale_8",33.2767486572266
606,"PonyComplex1",1,16,10,6,"Scale_9",12.0870704650879
258,"PonyComplex1",1,12,6,6,"Scale_1",137.485687255859
258,"PonyComplex1",1,12,6,6,"Scale_2",422.768249511719
258,"PonyComplex1",1,12,6,6,"Scale_3",491.076965332031
258,"PonyComplex1",1,12,6,6,"Scale_4",824.644836425781
258,"PonyComplex1",1,12,6,6,"Scale_5",412.958923339844
258,"PonyComplex1",1,12,6,6,"Scale_6",274.692779541016
258,"PonyComplex1",1,12,6,6,"Scale_7",88.9254150390625
258,"PonyComplex1",1,12,6,6,"Scale_8",32.70458984375
258,"PonyComplex1",1,12,6,6,"Scale_9",15.3887033462524
148,"PonyComplex1",1,0,0,0,"Scale_1",2.3594605922699
148,"PonyComplex1",1,0,0,0,"Scale_2",4.84126806259155
148,"PonyComplex1",1,0,0,0,"Scale_3",6.15880250930786
148,"PonyComplex1",1,0,0,0,"Scale_4",18.8649291992188
148,"PonyComplex1",1,0,0,0,"Scale_5",44.8850326538086
148,"PonyComplex1",1,0,0,0,"Scale_6",19.5640621185303
148,"PonyComplex1",1,0,0,0,"Scale_7",8.47489261627197
148,"PonyComplex1",1,0,0,0,"Scale_8",2.53289246559143
148,"PonyComplex1",1,0,0,0,"Scale_9",0.819378912448883
444,"PonyComplex1",1,0,0,0,"Scale_1",1.08323776721954
444,"PonyComplex1",1,0,0,0,"Scale_2",2.45769357681274
444,"PonyComplex1",1,0,0,0,"Scale_3",4.11700916290283
444,"PonyComplex1",1,0,0,0,"Scale_4",13.0469722747803
444,"PonyComplex1",1,0,0,0,"Scale_5",15.604058265686
444,"PonyComplex1",1,0,0,0,"Scale_6",17.8523921966553
444,"PonyComplex1",1,0,0,0,"Scale_7",7.80260038375854
444,"PonyComplex1",1,0,0,0,"Scale_8",2.54620170593262
444,"PonyComplex1",1,0,0,0,"Scale_9",0.841597735881805
383,"PonyComplex1",1,1,1,0,"Scale_1",146.941619873047
383,"PonyComplex1",1,1,1,0,"Scale_2",60.791675567627
383,"PonyComplex1",1,1,1,0,"Scale_3",50.5715179443359
383,"PonyComplex1",1,1,1,0,"Scale_4",117.070045471191
383,"PonyComplex1",1,1,1,0,"Scale_5",102.640975952148
383,"PonyComplex1",1,1,1,0,"Scale_6",58.9997253417969
383,"PonyComplex1",1,1,1,0,"Scale_7",28.1749858856201
383,"PonyComplex1",1,1,1,0,"Scale_8",9.07642650604248
383,"PonyComplex1",1,1,1,0,"Scale_9",2.84291887283325
11,"PonyComplex1",1,0,0,0,"Scale_1",353.429473876953
11,"PonyComplex1",1,0,0,0,"Scale_2",1735.50549316406
11,"PonyComplex1",1,0,0,0,"Scale_3",999.339660644531
11,"PonyComplex1",1,0,0,0,"Scale_4",728.147705078125
11,"PonyComplex1",1,0,0,0,"Scale_5",734.013854980469
11,"PonyComplex1",1,0,0,0,"Scale_6",408.944519042969
11,"PonyComplex1",1,0,0,0,"Scale_7",187.922012329102
11,"PonyComplex1",1,0,0,0,"Scale_8",71.7132339477539
11,"PonyComplex1",1,0,0,0,"Scale_9",35.6503028869629
26,"PonyComplex1",1,0,0,0,"Scale_1",0.214655756950378
26,"PonyComplex1",1,0,0,0,"Scale_2",0.951273143291473
26,"PonyComplex1",1,0,0,0,"Scale_3",3.55491852760315
26,"PonyComplex1",1,0,0,0,"Scale_4",11.929895401001
26,"PonyComplex1",1,0,0,0,"Scale_5",24.0772705078125
26,"PonyComplex1",1,0,0,0,"Scale_6",19.4727725982666
26,"PonyComplex1",1,0,0,0,"Scale_7",7.90279102325439
26,"PonyComplex1",1,0,0,0,"Scale_8",2.37010836601257
26,"PonyComplex1",1,0,0,0,"Scale_9",0.728658318519592
275,"PonyComplex1",1,0,0,0,"Scale_1",2.55119848251343
275,"PonyComplex1",1,0,0,0,"Scale_2",2.40763998031616
275,"PonyComplex1",1,0,0,0,"Scale_3",7.31055545806885
275,"PonyComplex1",1,0,0,0,"Scale_4",15.1487493515015
275,"PonyComplex1",1,0,0,0,"Scale_5",28.996072769165
275,"PonyComplex1",1,0,0,0,"Scale_6",15.6016616821289
275,"PonyComplex1",1,0,0,0,"Scale_7",8.37483692169189
275,"PonyComplex1",1,0,0,0,"Scale_8",2.53474473953247
275,"PonyComplex1",1,0,0,0,"Scale_9",0.800382137298584
8,"PonyComplex1",1,25,22,3,"Scale_1",82.1928176879883
8,"PonyComplex1",1,25,22,3,"Scale_2",157.882507324219
8,"PonyComplex1",1,25,22,3,"Scale_3",487.226196289062
8,"PonyComplex1",1,25,22,3,"Scale_4",905.376342773438
8,"PonyComplex1",1,25,22,3,"Scale_5",678.726135253906
8,"PonyComplex1",1,25,22,3,"Scale_6",278.607421875
8,"PonyComplex1",1,25,22,3,"Scale_7",102.806755065918
8,"PonyComplex1",1,25,22,3,"Scale_8",29.4022655487061
8,"PonyComplex1",1,25,22,3,"Scale_9",8.80344581604004
185,"PonyComplex1",1,3,3,0,"Scale_1",95.9271392822266
185,"PonyComplex1",1,3,3,0,"Scale_2",10.7318477630615
185,"PonyComplex1",1,3,3,0,"Scale_3",41.4319801330566
185,"PonyComplex1",1,3,3,0,"Scale_4",97.9106826782227
185,"PonyComplex1",1,3,3,0,"Scale_5",97.7366485595703
185,"PonyComplex1",1,3,3,0,"Scale_6",68.5859527587891
185,"PonyComplex1",1,3,3,0,"Scale_7",27.2738628387451
185,"PonyComplex1",1,3,3,0,"Scale_8",8.45882129669189
185,"PonyComplex1",1,3,3,0,"Scale_9",2.9844868183136
314,"PonyComplex1",1,0,0,0,"Scale_1",9.19111442565918
314,"PonyComplex1",1,0,0,0,"Scale_2",21.2660732269287
314,"PonyComplex1",1,0,0,0,"Scale_3",35.8674430847168
314,"PonyComplex1",1,0,0,0,"Scale_4",31.3972415924072
314,"PonyComplex1",1,0,0,0,"Scale_5",79.4069671630859
314,"PonyComplex1",1,0,0,0,"Scale_6",46.760986328125
314,"PonyComplex1",1,0,0,0,"Scale_7",17.3680286407471
314,"PonyComplex1",1,0,0,0,"Scale_8",5.61689424514771
314,"PonyComplex1",1,0,0,0,"Scale_9",1.8326336145401
609,"PonyComplex1",1,0,0,0,"Scale_1",510.176727294922
609,"PonyComplex1",1,0,0,0,"Scale_2",264.393707275391
609,"PonyComplex1",1,0,0,0,"Scale_3",191.390365600586
609,"PonyComplex1",1,0,0,0,"Scale_4",150.145416259766
609,"PonyComplex1",1,0,0,0,"Scale_5",246.865997314453
609,"PonyComplex1",1,0,0,0,"Scale_6",120.327301025391
609,"PonyComplex1",1,0,0,0,"Scale_7",65.7901916503906
609,"PonyComplex1",1,0,0,0,"Scale_8",25.115026473999
609,"PonyComplex1",1,0,0,0,"Scale_9",9.017578125
179,"PonyComplex1",0,34,31,3,"Scale_1",556.890319824219
179,"PonyComplex1",0,34,31,3,"Scale_2",850.005981445312
179,"PonyComplex1",0,34,31,3,"Scale_3",1950.20056152344
179,"PonyComplex1",0,34,31,3,"Scale_4",2593.0302734375
179,"PonyComplex1",0,34,31,3,"Scale_5",1692.74377441406
179,"PonyComplex1",0,34,31,3,"Scale_6",1043.29565429688
179,"PonyComplex1",0,34,31,3,"Scale_7",431.451568603516
179,"PonyComplex1",0,34,31,3,"Scale_8",181.847198486328
179,"PonyComplex1",0,34,31,3,"Scale_9",81.273681640625
485,"PonyComplex1",1,0,0,0,"Scale_1",360.280334472656
485,"PonyComplex1",1,0,0,0,"Scale_2",657.673461914062
485,"PonyComplex1",1,0,0,0,"Scale_3",567.174682617188
485,"PonyComplex1",1,0,0,0,"Scale_4",689.26220703125
485,"PonyComplex1",1,0,0,0,"Scale_5",643.885437011719
485,"PonyComplex1",1,0,0,0,"Scale_6",390.314666748047
485,"PonyComplex1",1,0,0,0,"Scale_7",158.909149169922
485,"PonyComplex1",1,0,0,0,"Scale_8",54.3829345703125
485,"PonyComplex1",1,0,0,0,"Scale_9",19.3071479797363
