"cid","site","burnt","N","juv","mat","scale","heterogen"
19,"InitialPointBurn",1,95,33,62,"Scale_7",318.206024169922
19,"InitialPointBurn",1,95,33,62,"Scale_8",107.339538574219
19,"InitialPointBurn",1,95,33,62,"Scale_9",33.2230949401855
503,"InitialPointBurn",1,0,0,0,"Scale_1",16.3202877044678
503,"InitialPointBurn",1,0,0,0,"Scale_2",3.1039080619812
503,"InitialPointBurn",1,0,0,0,"Scale_3",8.39078330993652
503,"InitialPointBurn",1,0,0,0,"Scale_4",10.2728843688965
503,"InitialPointBurn",1,0,0,0,"Scale_5",18.0647983551025
503,"InitialPointBurn",1,0,0,0,"Scale_6",15.0005683898926
503,"InitialPointBurn",1,0,0,0,"Scale_7",7.11958026885986
503,"InitialPointBurn",1,0,0,0,"Scale_8",2.20198678970337
503,"InitialPointBurn",1,0,0,0,"Scale_9",0.680814266204834
345,"InitialPointBurn",1,47,24,23,"Scale_1",1013.94915771484
345,"InitialPointBurn",1,47,24,23,"Scale_2",4138.61083984375
345,"InitialPointBurn",1,47,24,23,"Scale_3",7982.3154296875
345,"InitialPointBurn",1,47,24,23,"Scale_4",6014.93896484375
345,"InitialPointBurn",1,47,24,23,"Scale_5",4204.64794921875
345,"InitialPointBurn",1,47,24,23,"Scale_6",1718.4306640625
345,"InitialPointBurn",1,47,24,23,"Scale_7",615.65234375
345,"InitialPointBurn",1,47,24,23,"Scale_8",226.222076416016
345,"InitialPointBurn",1,47,24,23,"Scale_9",99.9331893920898
112,"InitialPointBurn",0,68,65,3,"Scale_1",1068.04528808594
112,"InitialPointBurn",0,68,65,3,"Scale_2",2162.73999023438
112,"InitialPointBurn",0,68,65,3,"Scale_3",7490.3896484375
112,"InitialPointBurn",0,68,65,3,"Scale_4",8875.029296875
112,"InitialPointBurn",0,68,65,3,"Scale_5",6726.09033203125
112,"InitialPointBurn",0,68,65,3,"Scale_6",2818.19311523438
112,"InitialPointBurn",0,68,65,3,"Scale_7",1185.2490234375
112,"InitialPointBurn",0,68,65,3,"Scale_8",472.938873291016
112,"InitialPointBurn",0,68,65,3,"Scale_9",211.385620117188
285,"InitialPointBurn",0,45,36,9,"Scale_1",910.460083007812
285,"InitialPointBurn",0,45,36,9,"Scale_2",7987.89697265625
285,"InitialPointBurn",0,45,36,9,"Scale_3",9036.9111328125
285,"InitialPointBurn",0,45,36,9,"Scale_4",13429.2890625
285,"InitialPointBurn",0,45,36,9,"Scale_5",8282.1123046875
285,"InitialPointBurn",0,45,36,9,"Scale_6",4102.43701171875
285,"InitialPointBurn",0,45,36,9,"Scale_7",1695.02124023438
285,"InitialPointBurn",0,45,36,9,"Scale_8",742.424499511719
285,"InitialPointBurn",0,45,36,9,"Scale_9",417.073913574219
336,"InitialPointBurn",1,2,1,1,"Scale_1",43.9063873291016
336,"InitialPointBurn",1,2,1,1,"Scale_2",356.54150390625
336,"InitialPointBurn",1,2,1,1,"Scale_3",383.290802001953
336,"InitialPointBurn",1,2,1,1,"Scale_4",502.908447265625
336,"InitialPointBurn",1,2,1,1,"Scale_5",306.407135009766
336,"InitialPointBurn",1,2,1,1,"Scale_6",157.620971679688
336,"InitialPointBurn",1,2,1,1,"Scale_7",54.4612579345703
336,"InitialPointBurn",1,2,1,1,"Scale_8",15.6043682098389
336,"InitialPointBurn",1,2,1,1,"Scale_9",4.53787708282471
167,"InitialPointBurn",1,11,9,2,"Scale_1",223.191787719727
167,"InitialPointBurn",1,11,9,2,"Scale_2",203.639434814453
167,"InitialPointBurn",1,11,9,2,"Scale_3",545.254455566406
167,"InitialPointBurn",1,11,9,2,"Scale_4",718.210510253906
167,"InitialPointBurn",1,11,9,2,"Scale_5",455.827270507812
167,"InitialPointBurn",1,11,9,2,"Scale_6",164.129470825195
167,"InitialPointBurn",1,11,9,2,"Scale_7",64.0843963623047
167,"InitialPointBurn",1,11,9,2,"Scale_8",20.0944175720215
167,"InitialPointBurn",1,11,9,2,"Scale_9",5.75704765319824
9,"InitialPointBurn",1,17,16,1,"Scale_1",2464.421875
9,"InitialPointBurn",1,17,16,1,"Scale_2",8857.1484375
9,"InitialPointBurn",1,17,16,1,"Scale_3",9206.951171875
9,"InitialPointBurn",1,17,16,1,"Scale_4",6113.69482421875
9,"InitialPointBurn",1,17,16,1,"Scale_5",4228.9140625
9,"InitialPointBurn",1,17,16,1,"Scale_6",1654.02282714844
9,"InitialPointBurn",1,17,16,1,"Scale_7",596.364013671875
9,"InitialPointBurn",1,17,16,1,"Scale_8",210.889038085938
9,"InitialPointBurn",1,17,16,1,"Scale_9",88.190185546875
154,"InitialPointBurn",1,6,4,2,"Scale_1",43.3353042602539
154,"InitialPointBurn",1,6,4,2,"Scale_2",54.2966575622559
154,"InitialPointBurn",1,6,4,2,"Scale_3",139.633361816406
154,"InitialPointBurn",1,6,4,2,"Scale_4",378.834594726562
154,"InitialPointBurn",1,6,4,2,"Scale_5",301.119598388672
154,"InitialPointBurn",1,6,4,2,"Scale_6",121.736595153809
154,"InitialPointBurn",1,6,4,2,"Scale_7",44.9516944885254
154,"InitialPointBurn",1,6,4,2,"Scale_8",14.1913604736328
154,"InitialPointBurn",1,6,4,2,"Scale_9",4.0467414855957
99,"InitialPointBurn",1,87,32,55,"Scale_1",4013.0986328125
99,"InitialPointBurn",1,87,32,55,"Scale_2",2868.24096679688
99,"InitialPointBurn",1,87,32,55,"Scale_3",3722.91064453125
99,"InitialPointBurn",1,87,32,55,"Scale_4",3602.48974609375
99,"InitialPointBurn",1,87,32,55,"Scale_5",2060.60302734375
99,"InitialPointBurn",1,87,32,55,"Scale_6",1016.38372802734
99,"InitialPointBurn",1,87,32,55,"Scale_7",344.471405029297
99,"InitialPointBurn",1,87,32,55,"Scale_8",111.438949584961
99,"InitialPointBurn",1,87,32,55,"Scale_9",40.9358139038086
117,"InitialPointBurn",1,217,14,203,"Scale_1",1239.45751953125
117,"InitialPointBurn",1,217,14,203,"Scale_2",5151.82861328125
117,"InitialPointBurn",1,217,14,203,"Scale_3",6547.7880859375
117,"InitialPointBurn",1,217,14,203,"Scale_4",5065.2177734375
117,"InitialPointBurn",1,217,14,203,"Scale_5",2927.84985351562
117,"InitialPointBurn",1,217,14,203,"Scale_6",1615.05590820312
117,"InitialPointBurn",1,217,14,203,"Scale_7",612.419799804688
117,"InitialPointBurn",1,217,14,203,"Scale_8",229.33137512207
117,"InitialPointBurn",1,217,14,203,"Scale_9",110.877708435059
448,"InitialPointBurn",1,0,0,0,"Scale_1",12.0785722732544
448,"InitialPointBurn",1,0,0,0,"Scale_2",12.452446937561
448,"InitialPointBurn",1,0,0,0,"Scale_3",37.2601928710938
448,"InitialPointBurn",1,0,0,0,"Scale_4",48.3253746032715
448,"InitialPointBurn",1,0,0,0,"Scale_5",47.6826362609863
448,"InitialPointBurn",1,0,0,0,"Scale_6",35.5031814575195
448,"InitialPointBurn",1,0,0,0,"Scale_7",13.8120727539062
448,"InitialPointBurn",1,0,0,0,"Scale_8",4.22429513931274
448,"InitialPointBurn",1,0,0,0,"Scale_9",1.29858481884003
178,"InitialPointBurn",1,92,13,79,"Scale_1",101.280952453613
178,"InitialPointBurn",1,92,13,79,"Scale_2",431.5078125
178,"InitialPointBurn",1,92,13,79,"Scale_3",1274.68872070312
178,"InitialPointBurn",1,92,13,79,"Scale_4",1273.78784179688
178,"InitialPointBurn",1,92,13,79,"Scale_5",894.954040527344
178,"InitialPointBurn",1,92,13,79,"Scale_6",410.433807373047
178,"InitialPointBurn",1,92,13,79,"Scale_7",154.69758605957
178,"InitialPointBurn",1,92,13,79,"Scale_8",48.443244934082
178,"InitialPointBurn",1,92,13,79,"Scale_9",17.7292594909668
498,"InitialPointBurn",1,0,0,0,"Scale_1",2.35125875473022
498,"InitialPointBurn",1,0,0,0,"Scale_2",1.05229294300079
498,"InitialPointBurn",1,0,0,0,"Scale_3",8.61546230316162
498,"InitialPointBurn",1,0,0,0,"Scale_4",8.36834621429443
498,"InitialPointBurn",1,0,0,0,"Scale_5",14.8097858428955
498,"InitialPointBurn",1,0,0,0,"Scale_6",12.126522064209
498,"InitialPointBurn",1,0,0,0,"Scale_7",5.77661418914795
498,"InitialPointBurn",1,0,0,0,"Scale_8",1.80118465423584
498,"InitialPointBurn",1,0,0,0,"Scale_9",0.565374255180359
88,"InitialPointBurn",1,47,18,29,"Scale_1",8054.78173828125
88,"InitialPointBurn",1,47,18,29,"Scale_2",2655.59057617188
88,"InitialPointBurn",1,47,18,29,"Scale_3",5281.25537109375
88,"InitialPointBurn",1,47,18,29,"Scale_4",3244.5517578125
88,"InitialPointBurn",1,47,18,29,"Scale_5",1711.98400878906
88,"InitialPointBurn",1,47,18,29,"Scale_6",705.150451660156
88,"InitialPointBurn",1,47,18,29,"Scale_7",267.316589355469
88,"InitialPointBurn",1,47,18,29,"Scale_8",89.5850143432617
88,"InitialPointBurn",1,47,18,29,"Scale_9",28.6550540924072
480,"InitialPointBurn",0,131,19,112,"Scale_1",3389.07299804688
480,"InitialPointBurn",0,131,19,112,"Scale_2",3331.2333984375
480,"InitialPointBurn",0,131,19,112,"Scale_3",14376.3505859375
480,"InitialPointBurn",0,131,19,112,"Scale_4",10470.9248046875
480,"InitialPointBurn",0,131,19,112,"Scale_5",5287.61328125
480,"InitialPointBurn",0,131,19,112,"Scale_6",2891.833984375
480,"InitialPointBurn",0,131,19,112,"Scale_7",1139.07202148438
480,"InitialPointBurn",0,131,19,112,"Scale_8",483.387512207031
480,"InitialPointBurn",0,131,19,112,"Scale_9",251.740371704102
